local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[0.015266970041412042, 0.03427636716407993, -0.002297612397326468]","[-0.02129933751223295, 0.0425988762878299, 0.05186076856447119]","[-0.02129933751223295, 0.04259887628782989, 0.05186076856447119]","[-1.734723475976807e-18, 0.0, 3.469446951953614e-18]","[-0.0009633865646229266, 0.074148353719383, 0.053936416847022876]","[-0.0009633865646229266, 0.07414835371938298, 0.053936416847022876]","[[-0.9690507   0.12678302  0.21181785 -0.02175902]
 [-0.14844929 -0.98484651 -0.08966698  0.07771805]
 [ 0.19723982 -0.11833606  0.97318705 -0.04352578]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.48042781  0.14916682 -1.37309743],"[-0.03698655423195225, 0.01535470854263618, 0.006035649307241399, 0.06273643198824036, 0.01550470949738908, 0.02495588972349159, 0.06273630585498448, 0.015504709497905694, -0.027316241713817767, -0.06505921304955131, 0.037607998408176614, 0.01205358229041564, 0.09095872398636237, 0.03775800066247796, 0.030227688943262557, 0.09095871614066195, 0.03775800066251012, -0.03258740765023905]","[0.03378953461723723, 0.053622820519676505, 0.05059900959923082, -0.059137537790426825, 0.06387932747180332, 0.09012160133167665, -0.06944756148259859, 0.07006498976804969, 0.03925101338108474, 0.05887685535427695, 0.027435470692070772, 0.048513908267746327, -0.08875004610498624, 0.04491751493691851, 0.09923464786020363, -0.10113967699879232, 0.05235080522938966, 0.03810380783821392]","[0.03378953461723723, 0.0536228205196765, 0.05059900959923082, -0.05913753779042683, 0.06387932747180332, 0.09012160133167667, -0.06944756148259858, 0.07006498976804969, 0.03925101338108474, 0.05887685535427695, 0.02743547069207076, 0.04851390826774633, -0.08875004610498625, 0.04491751493691849, 0.09923464786020364, -0.10113967699879234, 0.05235080522938966, 0.03810380783821392]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.06360744061508929, 0.06015410942907962, 0.008986738846377889]","[-0.06295913634453745, 0.01267674617844144, 0.05190043966022908]","[-0.06295913634453743, 0.012676746178441431, 0.05190043966022907]","[5.421010862427522e-20, 0.0, 1.734723475976807e-18]","[0.0018596841867055828, 0.07220230416055551, 0.05125754794517979]","[0.0018596841867055825, 0.0722023041605555, 0.05125754794517978]","[[-9.99777160e-01  2.00361377e-02 -6.64713338e-03  7.53330225e-04]
 [-1.89988569e-02 -9.91279395e-01 -1.30400168e-01  7.82919811e-02]
 [-9.20188208e-03 -1.30244822e-01  9.91439162e-01 -4.13976516e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.44596816  0.01902045 -1.58890599],"[-0.04797625460436086, 0.01210677055763789, 0.007213889402467545, 0.05174673161583174, 0.012256771512390845, 0.02613412981871776, 0.05174660548257587, 0.012256771512907425, -0.026138001618591596, -0.07604891342195991, 0.034360060423178324, 0.013231822385641759, 0.07996902361395376, 0.03451006267747972, 0.03140592903848874, 0.07996901576825334, 0.03451006267751186, -0.03140916755501289]","[0.04952885158161617, 0.05830028138143866, 0.05714986005789818, -0.05034886399366287, 0.057685388670361507, 0.07522569521938897, -0.04986773589900861, 0.06449356057644688, 0.023401057873152005, 0.07711709129758844, 0.034894781394042736, 0.060401044462560935, -0.07903616449233425, 0.03550500083920944, 0.077362933174712, -0.07845813953673433, 0.04368634173172758, 0.015085586503533751]","[0.049528851581616164, 0.05830028138143865, 0.05714986005789818, -0.05034886399366286, 0.057685388670361507, 0.07522569521938896, -0.04986773589900861, 0.06449356057644687, 0.023401057873152005, 0.07711709129758842, 0.03489478139404272, 0.060401044462560935, -0.07903616449233423, 0.03550500083920944, 0.07736293317471199, -0.07845813953673432, 0.04368634173172757, 0.01508558650353375]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.041487394473786174, 0.05358317454450097, 0.026281388195284063]","[0.03058166124074655, 0.012995554327349482, 0.05189658224218356]","[0.030581661240746547, 0.01299555432734946, 0.05189658224218357]","[0.0, 0.0, 0.0]","[0.00014073462762182257, 0.07778383131801504, 0.039290987790656595]","[0.00014073462762182007, 0.07778383131801503, 0.0392909877906566]","[[-0.98422249  0.17685088 -0.00546474 -0.01340291]
 [-0.17016785 -0.95458648 -0.24455584  0.08388418]
 [-0.04846648 -0.23976743  0.96961981 -0.01944047]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.32800771  0.17131924 -1.62192078],"[-0.0338285126207893, 0.016837916182769412, 0.008030016050217857, 0.0658944735994033, 0.016987917137522443, 0.026950256466468064, 0.06589434746614738, 0.016987917138039016, -0.025321874970841284, -0.06190117143838837, 0.03909120604830983, 0.014047949033392074, 0.09411676559752528, 0.03924120830261133, 0.03222205568623904, 0.09411675775182485, 0.039241208302643465, -0.030593040907262573]","[0.03018105884702981, 0.05380264570835162, 0.04314410378000181, -0.06891106943734175, 0.06675909712676101, 0.06090790002640998, -0.06637749906117872, 0.07929222941595185, 0.010223806454699287, 0.0537323384158597, 0.0261523773872314, 0.043690448689316756, -0.10073038409540712, 0.04924353764364734, 0.060423141319840216, -0.09768594972647607, 0.06430455050882955, -0.0004836207915960332]","[0.030181058847029808, 0.05380264570835161, 0.04314410378000182, -0.06891106943734175, 0.066759097126761, 0.060907900026409986, -0.06637749906117872, 0.07929222941595183, 0.010223806454699292, 0.0537323384158597, 0.02615237738723139, 0.04369044868931676, -0.10073038409540713, 0.049243537643647334, 0.06042314131984023, -0.09768594972647607, 0.06430455050882954, -0.0004836207915960341]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.0037936723403719907, 0.02490559968694219, 0.009060324841909783]","[0.0017498283949252589, 0.04780065278648878, 0.0519046666840848]","[0.0017498283949252589, 0.04780065278648879, 0.0519046666840848]","[0.0, 0.0, 3.469446951953614e-18]","[-0.00022440869805586718, 0.07412245384506663, 0.04742856248885054]","[-0.00022440869805586815, 0.07412245384506663, 0.04742856248885053]","[[-0.98912759  0.08974903  0.11649775 -0.01239971]
 [-0.10779017 -0.98134893 -0.15917149  0.08026508]
 [ 0.10003945 -0.16999822  0.98035336 -0.03387362]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.41540062  0.10847868 -1.47753289],"[-0.04052729719225269, 0.013985705739569684, 0.006857301653248538, 0.05919568902793992, 0.014135706694322597, 0.025777542069498772, 0.059195562894684, 0.014135706694839198, -0.0264945893678106, -0.06859995600985175, 0.03623899560511011, 0.012875234636422768, 0.08741798102606194, 0.036388997859411486, 0.031049341289269745, 0.08741797318036149, 0.03638899785944362, -0.03176575530423188]","[0.039040738161036204, 0.05559458194296554, 0.04720367669580124, -0.05772141683970316, 0.06118101234098968, 0.07734582548099542, -0.06295056758225379, 0.07006717056668729, 0.02610065107876702, 0.06501152431083201, 0.030213808089242792, 0.04629088665048966, -0.08750816260136002, 0.04097949567270787, 0.08225979552064897, -0.09379214282633119, 0.051657949874884854, 0.02067880357966785]","[0.0390407381610362, 0.05559458194296554, 0.047203676695801236, -0.05772141683970315, 0.06118101234098969, 0.07734582548099542, -0.06295056758225377, 0.0700671705666873, 0.026100651078767016, 0.06501152431083201, 0.03021380808924279, 0.04629088665048966, -0.08750816260136, 0.04097949567270788, 0.08225979552064895, -0.09379214282633118, 0.05165794987488486, 0.020678803579667844]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.0039053928273676507, 0.027131005012985876, 0.0046601820070784105]","[-0.000847104103501924, 0.04733249173935046, 0.05189961171948418]","[-0.0008471041035019266, 0.04733249173935046, 0.05189961171948418]","[0.0, 0.0, -3.469446951953614e-18]","[-0.00042740326318984993, 0.0751193488994003, 0.051019132951174856]","[-0.0004274032631898477, 0.07511934889940032, 0.051019132951174856]","[[-0.9855976   0.15739451  0.06184121 -0.01539971]
 [-0.16425233 -0.97799271 -0.12865234  0.0799597 ]
 [ 0.04023108 -0.136957    0.98975969 -0.04019137]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.44360491  0.16528521 -1.5391418 ],"[-0.03492564547180488, 0.016280404841405652, 0.0071021455532745805, 0.06479734074838772, 0.016430405796158627, 0.026022385969524796, 0.06479721461513184, 0.016430405796675228, -0.02624974546778457, -0.06299830428940395, 0.03853369470694607, 0.01312007853644881, 0.09301963274650972, 0.0386836969612475, 0.03129418518929577, 0.0930196249008093, 0.03868369696127967, -0.03152091140420585]","[0.03160686170492476, 0.05272743808514037, 0.053794193837177304, -0.06594333053755791, 0.06568532967933902, 0.0786683775877153, -0.06804617071665237, 0.07284434420625047, 0.02693152129358093, 0.05586216013036404, 0.0257212022384048, 0.05515151620214468, -0.09720221858415198, 0.0476417971599492, 0.08276855473404471, -0.09972933026086624, 0.05624476319913787, 0.02059670385317595]","[0.03160686170492475, 0.05272743808514037, 0.0537941938371773, -0.06594333053755791, 0.06568532967933903, 0.07866837758771529, -0.06804617071665237, 0.07284434420625047, 0.026931521293580923, 0.05586216013036403, 0.025721202238404794, 0.055151516202144674, -0.09720221858415198, 0.04764179715994921, 0.0827685547340447, -0.09972933026086622, 0.05624476319913787, 0.020596703853175947]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.04048788043839318, 0.05096133444156289, 0.02121086504949357]","[-0.045449697549596525, 0.02603003700394278, 0.051883945113514365]","[-0.045449697549596525, 0.026030037003942776, 0.05188394511351436]","[0.0, 0.0, 0.0]","[-0.0007079929874431561, 0.07623362027947823, 0.0390774246736902]","[-0.0007079929874431556, 0.07623362027947823, 0.0390774246736902]","[[-0.98883611  0.10239601  0.10825065 -0.01273626]
 [-0.12566687 -0.9634496  -0.23658553  0.08260343]
 [ 0.08006863 -0.24754784  0.96556154 -0.0188035 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.33401206  0.12664128 -1.4954496 ],"[-0.039126756412659155, 0.014483063179275037, 0.007001098878046501, 0.06059622980753344, 0.014633064134027991, 0.0259213392942967, 0.060596103674277556, 0.014633064134544585, -0.026350792143012648, -0.06719941523025824, 0.036736353044815456, 0.013019031861220724, 0.08881852180565546, 0.036886355299116894, 0.03119313851406767, 0.08881851395995502, 0.036886355299149014, -0.03162195807943394]","[0.03672248383085365, 0.05654038808983916, 0.03817543630872678, -0.06039113831921204, 0.06192344145955063, 0.06720368302948082, -0.06457637164696198, 0.07486328173861347, 0.016731709811070892, 0.062167088980558574, 0.03073621027392884, 0.035682430825468694, -0.09067275541657248, 0.04206834480432986, 0.07008420435378183, -0.09570226650792114, 0.05761808544070637, 0.00943236230117455]","[0.03672248383085364, 0.05654038808983916, 0.03817543630872677, -0.06039113831921204, 0.06192344145955062, 0.0672036830294808, -0.06457637164696198, 0.07486328173861345, 0.01673170981107089, 0.06216708898055857, 0.03073621027392883, 0.035682430825468694, -0.09067275541657248, 0.04206834480432986, 0.07008420435378183, -0.09570226650792113, 0.05761808544070635, 0.009432362301174549]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.013478575678503978, 0.03301435494381576, 0.023422118753291237]","[-0.008621379015350454, 0.035516849741963036, 0.05190806886446133]","[-0.008621379015350455, 0.03551684974196305, 0.05190806886446132]","[0.0, 0.0, 0.0]","[0.0036479651581849053, 0.0740514528855266, 0.03831531948510168]","[0.0036479651581849035, 0.07405145288552661, 0.038315319485101675]","[[-0.99634371 -0.05546647 -0.0649822   0.01023181]
 [ 0.06994285 -0.96634272 -0.24756767  0.08078957]
 [-0.04906337 -0.25120753  0.96668897 -0.01825773]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.32908426 -0.07620009 -1.62233083],"[-0.055903354505688375, 0.011430204350047539, 0.0069618581301476926, 0.043819631714504224, 0.011580205304800528, 0.02588209854639793, 0.04381950558124833, 0.011580205305317101, -0.026390032890911436, -0.08397601332328744, 0.03368349421558797, 0.012979791113321915, 0.07204192371262623, 0.03383349646988944, 0.0311538977661689, 0.0720419158669258, 0.03383349646992154, -0.03166119882733273]","[0.059804809467359304, 0.06435784896100508, 0.045848244898675485, -0.040471359636654866, 0.0539287072803103, 0.05762087807885268, -0.03790658700011082, 0.06705986732384647, 0.007089993441344808, 0.08903602481578819, 0.04289888570222349, 0.047980742362003406, -0.06729265637711612, 0.02953469472711227, 0.055373926135974916, -0.0642107281874391, 0.04531432045025603, -0.00534873430246581]","[0.0598048094673593, 0.06435784896100509, 0.04584824489867548, -0.040471359636654866, 0.05392870728031031, 0.05762087807885268, -0.03790658700011081, 0.06705986732384649, 0.007089993441344806, 0.08903602481578819, 0.042898885702223506, 0.0479807423620034, -0.06729265637711612, 0.029534694727112273, 0.055373926135974916, -0.0642107281874391, 0.045314320450256046, -0.005348734302465814]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.026328573332409608, 0.03780792493582283, 0.005361045980883262]","[-0.026792946021068718, 0.035576148958158534, 0.051898831968707974]","[-0.026792946021068725, 0.035576148958158534, 0.05189883196870796]","[4.336808689942018e-19, 0.0, 1.734723475976807e-18]","[0.0009112287600848675, 0.07272157847189642, 0.049881521477669895]","[0.0009112287600848668, 0.07272157847189642, 0.04988152147766989]","[[-0.99629773  0.03844756  0.07689351 -0.00572368]
 [-0.04898039 -0.98891618 -0.14016317  0.07895173]
 [ 0.0706523  -0.14341052  0.98713812 -0.03887529]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.43985613  0.04936045 -1.50361256],"[-0.04567564774033131, 0.01255339817817458, 0.007085134345538705, 0.05404733847986127, 0.012703399132927541, 0.026005374761788925, 0.05404721234660539, 0.012703399133444135, -0.026266756675520437, -0.07374830655793037, 0.034806688043715, 0.013103067328712917, 0.08226963047798327, 0.03495669029801643, 0.03127717398155989, 0.08226962263228285, 0.03495669029804857, -0.03153792261194173]","[0.04630348371429821, 0.05753511970251336, 0.05160384294315912, -0.051720890059458326, 0.05850752564412846, 0.0779277589002397, -0.055413910634421276, 0.06600389456611115, 0.026327935479672777, 0.07360741595502629, 0.033586121074886496, 0.052266677195984566, -0.08055620585034846, 0.03682993289783366, 0.08218277197712812, -0.0849942289977494, 0.0458382785281451, 0.02017559481513354]","[0.0463034837142982, 0.05753511970251336, 0.05160384294315911, -0.05172089005945832, 0.05850752564412845, 0.07792775890023969, -0.055413910634421276, 0.06600389456611114, 0.02632793547967277, 0.07360741595502628, 0.033586121074886496, 0.05226667719598455, -0.08055620585034846, 0.03682993289783365, 0.0821827719771281, -0.08499422899774939, 0.045838278528145086, 0.02017559481513353]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.0021369747237165587, 0.02964833677063028, -0.01226157030551947]","[-0.006810111121269187, 0.04732366459259633, 0.05187480427379624]","[-0.006810111121269185, 0.047323664592596335, 0.051874804273796246]","[0.0, 0.0, -3.2526065174565133e-18]","[-0.0010448523969040294, 0.07641853023475698, 0.06429201916673656]","[-0.0010448523969040242, 0.07641853023475699, 0.06429201916673657]","[[-9.69573357e-01  2.31049593e-01  8.08924651e-02 -2.38702712e-02]
 [-2.31870355e-01 -9.72746390e-01 -7.74624178e-04  7.41433812e-02]
 [ 7.85088767e-02 -1.95076195e-02  9.96722534e-01 -6.25085304e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.57892393  0.23408895 -1.49652155],"[-0.028892344428924747, 0.01977162225058514, 0.006381239405546165, 0.07083064179126786, 0.019921623205338107, 0.02530147982179637, 0.07083051565801197, 0.01992162320585472, -0.02697065161551298, -0.0569650032465238, 0.042024912116125565, 0.012399172388720367, 0.09905293378938988, 0.042174914370427, 0.030573279041567356, 0.09905292594368945, 0.04217491437045916, -0.03224181755193427]","[0.022884925854861994, 0.05038570886964507, 0.06829985573573814, -0.07235319862603815, 0.07291166248443318, 0.09522480768505175, -0.07645690265450052, 0.07393133819401654, 0.04312398619719686, 0.045416010846909036, 0.02213532956205577, 0.07200996063688926, -0.10446277650882159, 0.05768276266604128, 0.10274506159232848, -0.10939431157752284, 0.05890813385957861, 0.040135838730555]","[0.022884925854862005, 0.050385708869645086, 0.06829985573573816, -0.07235319862603813, 0.07291166248443318, 0.09522480768505175, -0.07645690265450052, 0.07393133819401655, 0.043123986197196866, 0.045416010846909036, 0.022135329562055786, 0.07200996063688926, -0.1044627765088216, 0.057682762666041304, 0.10274506159232849, -0.10939431157752284, 0.05890813385957863, 0.040135838730555]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.04434332194803402, 0.0531107920692515, 0.015039565892306124]","[-0.041174088552863884, 0.016953999409708796, 0.05190603675071794]","[-0.04117408855286389, 0.0169539994097088, 0.05190603675071794]","[0.0, 0.0, 0.0]","[0.0016402542593404912, 0.07288180005803775, 0.0446749827446204]","[0.0016402542593404905, 0.07288180005803777, 0.0446749827446204]","[[-9.98102565e-01 -2.13225967e-02  5.77634489e-02  6.10590129e-04]
 [ 9.99983333e-03 -9.81804438e-01 -1.89631349e-01  8.00110497e-02]
 [ 6.07558433e-02 -1.88693911e-01  9.80154751e-01 -3.01356997e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.38718321 -0.01792486 -1.51483073],"[-0.05135111480531074, 0.011657612197348344, 0.007217004623306966, 0.04837187141488186, 0.011807613152101312, 0.026137245039557208, 0.04837174528162597, 0.011807613152617899, -0.026134886397752168, -0.07942377362290981, 0.033910902062888756, 0.01323493760648117, 0.07659416341300387, 0.03406090431719021, 0.03140904425932819, 0.07659415556730344, 0.03406090431722232, -0.03140605233417346]","[0.0534489830580546, 0.06116943894500584, 0.046571897883479284, -0.044933770160193245, 0.05532568015745583, 0.0708485601499058, -0.04810948169285747, 0.06518911578292853, 0.019613774906492167, 0.08205652962151787, 0.03878409486172164, 0.04662890850807391, -0.07255969039178074, 0.03188077116435016, 0.07342603449158626, -0.07637606672651608, 0.04373359760084785, 0.011857518696669322]","[0.05344898305805461, 0.06116943894500586, 0.04657189788347929, -0.04493377016019324, 0.05532568015745584, 0.0708485601499058, -0.048109481692857475, 0.06518911578292853, 0.01961377490649217, 0.08205652962151788, 0.03878409486172165, 0.046628908508073906, -0.07255969039178073, 0.03188077116435018, 0.07342603449158626, -0.07637606672651608, 0.043733597600847864, 0.011857518696669327]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.01569133570837869, 0.02683860088356456, 0.006225112495516041]","[-0.015144595095798383, 0.04597145540629943, 0.05197067363676838]","[-0.015144595095798383, 0.04597145540629946, 0.051970673636768376]","[0.0, 0.0, -1.734723475976807e-18]","[0.0019218324434897623, 0.07264711917752113, 0.05041293402659613]","[0.0019218324434897632, 0.07264711917752115, 0.05041293402659613]","[[-0.9974889   0.04683995 -0.05312163  0.00119224]
 [-0.03899011 -0.98935168 -0.1402249   0.07901763]
 [-0.0591241  -0.13780156  0.98869362 -0.03971843]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.43074583  0.03979855 -1.637509  ],"[-0.04575209456094743, 0.012536871110675162, 0.007353336263757091, 0.05397089165924518, 0.01268687206542813, 0.02627357668000732, 0.053970765525989284, 0.012686872065944724, -0.025998554757302034, -0.0738247533785465, 0.034790160976215574, 0.013371269246931314, 0.08219318365736719, 0.03494016323051703, 0.031545375899778294, 0.08219317581166674, 0.03494016323054916, -0.03126972069372333]","[0.046635465622347966, 0.05708741771750996, 0.05835557506023717, -0.05396159727334873, 0.05900279487270932, 0.07174341452298999, -0.05087092866145045, 0.06620597024313925, 0.020062298463741496, 0.073414168077185, 0.03292688553621055, 0.06267626711947533, -0.08329236911528361, 0.03758193238052696, 0.07233592913583771, -0.07957847515376557, 0.04623795034209207, 0.01023104442664062]","[0.04663546562234796, 0.057087417717509956, 0.05835557506023717, -0.05396159727334874, 0.059002794872709326, 0.07174341452298999, -0.050870928661450446, 0.06620597024313925, 0.0200622984637415, 0.07341416807718501, 0.03292688553621056, 0.06267626711947533, -0.08329236911528361, 0.037581932380526956, 0.0723359291358377, -0.07957847515376557, 0.04623795034209206, 0.010231044426640627]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.10061878411963357, 0.08169282193454248, -0.03243559363567922]","[0.08129988951870128, -0.02735465864332385, 0.05190831661293326]","[0.08129988951870128, -0.027354658643323843, 0.05190831661293327]","[0.0, 0.0, -4.336808689942018e-18]","[-0.0011943332162484485, 0.07631947295208666, 0.069121749191452]","[-0.0011943332162484474, 0.07631947295208666, 0.069121749191452]","[[-0.96532414  0.22452673 -0.13318052 -0.00908301]
 [-0.22895108 -0.97325844  0.01869243  0.07271307]
 [-0.12542212  0.04853608  0.99091551 -0.07234786]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.59372147  0.23133446 -1.70699527],"[-0.029279571935813084, 0.01952229075692078, 0.008409999525593298, 0.07044341428437952, 0.01967229171167373, 0.02733023994184354, 0.07044328815112363, 0.01967229171219033, -0.024941891495465825, -0.05735223075341214, 0.04177558062246123, 0.014427932508767526, 0.09866570628250154, 0.04192558287676261, 0.03260203916161451, 0.0986656984368011, 0.04192558287679477, -0.030213057431887107]","[0.02154549498960105, 0.05115338063291043, 0.08171973600339295, -0.0771268705278021, 0.07431618094047632, 0.08718973997776748, -0.07057066733604178, 0.07177906811614938, 0.03539249117785299, 0.042795013694378076, 0.023484203083753777, 0.09183769868802664, -0.11012664548375174, 0.05925050873787067, 0.08907095614274618, -0.10224823545879974, 0.05620170824215499, 0.026826503931588763]","[0.021545494989601052, 0.05115338063291043, 0.08171973600339295, -0.0771268705278021, 0.07431618094047632, 0.08718973997776747, -0.0705706673360418, 0.07177906811614938, 0.035392491177852994, 0.04279501369437809, 0.02348420308375377, 0.09183769868802664, -0.11012664548375174, 0.05925050873787066, 0.08907095614274618, -0.10224823545879977, 0.05620170824215498, 0.026826503931588766]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.01470977542137478, 0.030488654494214368, 0.006522502902824086]","[-0.017522189516380474, 0.04451401112754634, 0.051903069436018266]","[-0.01752218951638047, 0.04451401112754634, 0.051903069436018266]","[-8.673617379884035e-19, 0.0, 0.0]","[-6.779178716014196e-05, 0.0740608888098156, 0.04861603291790417]","[-6.779178716014353e-05, 0.07406088880981558, 0.04861603291790417]","[[-0.99049275  0.09801271  0.09652788 -0.01201886]
 [-0.11176599 -0.98245742 -0.14928424  0.0800117 ]
 [ 0.08020277 -0.15865349  0.98407143 -0.03608619]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.42873194  0.1122195  -1.49969527],"[-0.039965014317459, 0.014179427299719619, 0.006929937493659388, 0.05975797190273362, 0.014329428254472573, 0.02585017790990962, 0.05975784576947768, 0.014329428254989153, -0.02642195352739974, -0.06803767313505804, 0.036432717165260045, 0.0129478704768336, 0.08798026390085562, 0.03658271941956147, 0.03112197712968058, 0.08798025605515515, 0.03658271941959357, -0.031693119463821036]","[0.038488287401333046, 0.055113667146983854, 0.04946108349563634, -0.05878591620623198, 0.06173865552401122, 0.0776836067684781, -0.06297816121617901, 0.07003179927858934, 0.026244083311726178, 0.06428954619358888, 0.029544514000931547, 0.04935129985465992, -0.08880423992401781, 0.04180549850789289, 0.0822736059911416, -0.0938421771485477, 0.051771332080765224, 0.02045906312483458]","[0.038488287401333046, 0.055113667146983854, 0.04946108349563634, -0.05878591620623199, 0.061738655524011206, 0.0776836067684781, -0.06297816121617901, 0.07003179927858932, 0.026244083311726178, 0.06428954619358888, 0.029544514000931547, 0.04935129985465992, -0.08880423992401783, 0.04180549850789288, 0.08227360599114159, -0.09384217714854771, 0.05177133208076522, 0.02045906312483458]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.028338773901487986, 0.04278233202446828, 0.013940979151181566]","[-0.0346694181735232, 0.03585005226106549, 0.051903552613286594]","[-0.03466941817352321, 0.03585005226106547, 0.051903552613286594]","[0.0, 0.0, 0.0]","[-0.0012519037834283347, 0.07625910383840903, 0.04306368711699245]","[-0.0012519037834283367, 0.07625910383840902, 0.04306368711699245]","[[-0.98157457  0.1391037   0.13100201 -0.01747819]
 [-0.16326583 -0.96675977 -0.19677353  0.08199363]
 [ 0.09927555 -0.21453604  0.97165768 -0.02535855]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.37451898  0.16451756 -1.47556961],"[-0.03577335971988194, 0.015881138751405142, 0.006786859784472727, 0.06394962650031066, 0.01603113970615811, 0.02570710020072296, 0.0639495003670548, 0.016031139706674705, -0.026565031236586416, -0.06384601853748101, 0.03813442861694557, 0.012804792767646945, 0.09217191849843266, 0.03828443087124701, 0.030978899420493936, 0.09217191065273227, 0.03828443087127914, -0.03183619717300771]","[0.03194323827452876, 0.054473625144025345, 0.04184682178666648, -0.06408848169475304, 0.0641413729825716, 0.07326521432733583, -0.06927770242165501, 0.07535561165385404, 0.022474579715369616, 0.05646287799052488, 0.027763965613417305, 0.039637759479757124, -0.09490060709739544, 0.045422620658283584, 0.0777059169646292, -0.10113660258426173, 0.05889872180626238, 0.016671144759039438]","[0.03194323827452876, 0.05447362514402534, 0.041846821786666474, -0.06408848169475305, 0.0641413729825716, 0.07326521432733583, -0.06927770242165501, 0.07535561165385404, 0.022474579715369616, 0.05646287799052487, 0.027763965613417277, 0.03963775947975712, -0.09490060709739544, 0.04542262065828357, 0.07770591696462918, -0.10113660258426174, 0.05889872180626237, 0.01667114475903944]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
