0, True, Normal, -1.5177329930731833, 0.11125007448969604, -1.5129631620351862, CubeM, -0.011278, 0.01452, 0.0654, position-dependent
4416, True, Normal, -1.4906864772997042, -0.005953812361484845, -1.5144820910339194, CubeM, -0.03066, 0.008219, 0.0654, position-dependent
4417, True, Normal, -1.6851266214352787, -0.12677880101090122, -1.6396238716099667, CubeM, 0.041581, 0.016822, 0.0654, position-dependent
4418, True, Normal, -1.5029982046735648, 0.050806891525458475, -1.404239491106641, CubeM, -0.039686, 0.000478, 0.0654, position-dependent
4419, True, Normal, -1.536006475014274, 0.17148436106631704, -1.504080720844981, CubeM, -0.053182, 0.00757, 0.0654, position-dependent
4420, True, Normal, -1.432131948663491, 0.1924128702907255, -1.4710589667484366, CubeM, -0.012453, 0.023941, 0.0654, position-dependent
4421, True, Normal, -1.4098902240030171, 0.08065189511367388, -1.5614446733013891, CubeM, -0.034002, 0.001078, 0.0654, position-dependent
4422, True, Normal, -1.6076622520510397, 0.11528216385311718, -1.43792985676898, CubeM, -0.002473, 0.016391, 0.0654, position-dependent
4423, True, Normal, -1.4630948806534865, -0.030917308619208494, -1.4253080264801155, CubeM, 0.018158, 0.038751, 0.0654, position-dependent
4424, True, Normal, -1.332935309116095, 0.17736758667513275, -1.5003031981774035, CubeM, -0.053434, 0.014041, 0.0654, position-dependent
4425, True, Normal, -1.447719099597268, 0.13247923867124256, -1.5370093858313585, CubeM, -0.035301, 0.005737, 0.0654, position-dependent
4426, True, Normal, -1.3733771253283893, 0.045909221559650604, -1.5352166978809194, CubeM, 0.019371, 0.040389, 0.0654, position-dependent
4427, True, Normal, -1.4366281164688381, 0.003127782257562828, -1.471146665292753, CubeM, 0.01309, 0.02933, 0.0654, position-dependent
4428, True, Normal, -1.2526255314187087, 0.08087017855403689, -1.5399342519438055, CubeM, 0.003051, 0.006247, 0.0654, position-dependent
4429, True, Normal, -1.4133666608676925, 0.10391573153922584, -1.3669238949754816, CubeM, -0.047116, 0.020104, 0.0654, position-dependent
4430, True, Normal, -1.5220170452392712, 0.17954907561604205, -1.521392061149926, CubeM, -0.06033, 0.004421, 0.0654, position-dependent
4431, True, Normal, -1.530106473718349, 0.02893990387218648, -1.5485492371034788, CubeM, -0.029011, 0.025654, 0.0654, position-dependent
4432, True, Normal, -1.5119544031204502, 0.2048476090493221, -1.4672290029524113, CubeM, -0.059351, 0.00192, 0.0654, position-dependent
4433, True, Normal, -1.4393687170582163, 0.2520760505426267, -1.526600976098749, CubeM, -0.031936, 0.023367, 0.0654, position-dependent
4434, True, Normal, -1.4659744974225544, 0.16390446173741635, -1.595732882191198, CubeM, 0.012043, 0.000112, 0.0654, position-dependent
4435, True, Normal, -1.436642064946743, 0.10369371306714958, -1.4617756870858618, CubeM, -0.0359, 0.025604, 0.0654, position-dependent
4436, True, Normal, -1.4648723979088525, -0.03458178420113045, -1.5311335228924243, CubeM, 0.022303, 0.019861, 0.0654, position-dependent
4437, True, Normal, -1.6005151461378218, 0.25222270432477134, -1.424385837264627, CubeM, -0.060719, 0.010527, 0.0654, position-dependent
4438, True, Normal, -1.5217016535178525, 0.12144529255543124, -1.4553488401978554, CubeM, -0.015133, 0.023133, 0.0654, position-dependent
4439, True, Normal, -1.5627422439193304, 0.012769458757056595, -1.5549813341167182, CubeM, -0.041321, 0.005882, 0.0654, position-dependent
4440, True, Normal, -1.4019968898801938, 0.12419514823054167, -1.5983434427026106, CubeM, 0.031647, 0.000757, 0.0654, position-dependent
4441, True, Normal, -1.4708198803135526, 0.12536856022645937, -1.687687734389095, CubeM, -0.011211, 0.003421, 0.0654, position-dependent
4442, True, Normal, -1.3798779856064174, 0.1401565521523347, -1.512705704869711, CubeM, -0.016076, 0.00938, 0.0654, position-dependent
4443, True, Normal, -1.3733197441066785, 0.15925688922806835, -1.5163737024419666, CubeM, -0.01289, 0.025568, 0.0654, position-dependent
4444, True, Normal, -1.523221729415105, -0.04359805435020503, -1.5552618507079026, CubeM, 0.035633, 0.003607, 0.0654, position-dependent
4445, True, Normal, -1.4036642536936303, 0.15074918020569172, -1.4934764873506932, CubeM, -0.010689, 0.016356, 0.0654, position-dependent
4446, True, Normal, -1.4862068072441388, 0.09359182483590245, -1.6349921128754894, CubeM, -0.001438, 0.032391, 0.0654, position-dependent
4447, True, Normal, -1.5826733366694679, 0.07283534194864272, -1.39209847268573, CubeM, -0.061885, 0.00016, 0.0654, position-dependent
4448, True, Normal, -1.3642299627500276, 0.16047570560840163, -1.5037078915375728, CubeM, -0.038265, 0.021811, 0.0654, position-dependent
4449, True, Normal, -1.4456771409384077, -0.07430750588041457, -1.6400384945542388, CubeM, -0.041136, 0.000709, 0.0654, position-dependent
4450, True, Normal, -1.506674099081453, 0.04359953307379616, -1.4489165460839588, CubeM, -0.043982, 0.00196, 0.0654, position-dependent
4451, True, Normal, -1.4536061965651357, 0.12974450347977973, -1.3588660088806919, CubeM, -0.015581, 0.040582, 0.0654, position-dependent
4452, True, Normal, -1.456167724402852, -0.019293340914346757, -1.5564001656946147, CubeM, 0.018104, 0.037359, 0.0654, position-dependent
4453, True, Normal, -1.4951492990840831, 0.08846305027624979, -1.5004513991404627, CubeM, -0.051317, 0.010526, 0.0654, position-dependent
4454, True, Normal, -1.6185598029808401, 0.021621335181246648, -1.493118249539307, CubeM, -0.055314, 0.006235, 0.0654, position-dependent
4455, True, Normal, -1.472541926098826, 0.08082900339167343, -1.3617827531406732, CubeM, -0.063426, 0.0075, 0.0654, position-dependent
4456, True, Normal, -1.540008144939325, 0.1491619702559459, -1.487501625551697, CubeM, -0.034898, 0.002523, 0.0654, position-dependent
4457, True, Normal, -1.4408871213167813, -0.019002995090154462, -1.4729321465147427, CubeM, -0.00229, 0.017291, 0.0654, position-dependent
4458, True, Normal, -1.3983163564822905, 0.21894239610088673, -1.4614393489250024, CubeM, -0.009665, 0.023524, 0.0654, position-dependent
4459, True, Normal, -1.5532262204731764, 0.13170386674608903, -1.5439144740648008, CubeM, -0.051545, 0.002434, 0.0654, position-dependent
4460, True, Normal, -1.4140494680732951, 0.1588318270194935, -1.4555619603914618, CubeM, -0.022909, 0.027009, 0.0654, position-dependent
4461, True, Normal, -1.4109949250096845, 0.1618576779979124, -1.6889921999458792, CubeM, -0.015114, 0.038589, 0.0654, position-dependent
4462, True, Normal, -1.495200272797697, 0.15798459202446002, -1.5699737874944313, CubeM, -0.011128, 0.01067, 0.0654, position-dependent
4463, True, Normal, -1.488756947021611, 0.17822805751254234, -1.4422462692228013, CubeM, -0.035937, 0.038211, 0.0654, position-dependent
4464, True, Normal, -1.4109466625136058, 0.06562787576507545, -1.5059507445611193, CubeM, -0.022647, 0.032362, 0.0654, position-dependent
4465, True, Normal, -1.5622378064181126, 0.14696049614679985, -1.5183312166573015, CubeM, -0.020329, 0.001894, 0.0654, position-dependent
4466, True, Normal, -1.5160604873977563, 0.06084003103916724, -1.4138305201948465, CubeM, 0.003731, 0.021336, 0.0654, position-dependent
4467, True, Normal, -1.358281589229477, -0.07639211439523064, -1.5167091958137704, CubeM, 0.027663, 0.008457, 0.0654, position-dependent
4468, True, Normal, -1.455730838589014, 0.06259394021693332, -1.5211454242477138, CubeM, 0.002114, 0.025916, 0.0654, position-dependent
4469, True, Normal, -1.3631755129304914, 0.08017998697735074, -1.5134111071620406, CubeM, -0.006906, 0.023897, 0.0654, position-dependent
4470, True, Normal, -1.355892145727354, 0.01789423402657908, -1.57914903646311, CubeM, -0.022173, 0.011369, 0.0654, position-dependent
4471, True, Normal, -1.5934402113837134, -0.0618635627886579, -1.591741340520955, CubeM, 0.002904, 0.019886, 0.0654, position-dependent
4472, True, Normal, -1.4431196885249966, 0.10100343373409171, -1.4553429111441576, CubeM, -0.043895, 0.013133, 0.0654, position-dependent
4473, True, Normal, -1.4586231927501248, -0.004873281333352741, -1.3518105664886193, CubeM, 0.027525, 0.016247, 0.0654, position-dependent
4474, True, Normal, -1.4985039525985566, 0.05442773988595273, -1.4930729114792956, CubeM, 0.033283, 0.00709, 0.0654, position-dependent
4475, True, Normal, -1.6184480859242762, 0.14275937430088081, -1.4524983197345105, CubeM, -0.040191, 0.028073, 0.0654, position-dependent
4476, True, Normal, -1.4359798795590766, 0.03568770289730261, -1.3844541287047063, CubeM, -0.037109, 0.029036, 0.0654, position-dependent
4477, True, Normal, -1.4707089161886362, -0.05822662258035649, -1.4510159405699061, CubeM, 0.02784, 0.015538, 0.0654, position-dependent
4478, True, Normal, -1.5388584142223456, 0.15741789948712404, -1.431971303913439, CubeM, -0.067698, 0.003555, 0.0654, position-dependent
4479, True, Normal, -1.4844234015446294, 0.11275780903610122, -1.3868601036130113, CubeM, -0.042015, 0.03167, 0.0654, position-dependent
4480, True, Normal, -1.509663480167776, 0.08903425425608802, -1.4547365530117198, CubeM, -0.004508, 0.011417, 0.0654, position-dependent
4481, True, Normal, -1.468545173943035, 0.016083772884490033, -1.460131884336507, CubeM, -0.036089, 0.021084, 0.0654, position-dependent
4482, True, Normal, -1.4985375205336737, 0.21511619460704257, -1.5642053641146718, CubeM, 0.00144, 8.3e-05, 0.0654, position-dependent
4483, True, Normal, -1.4872187421923113, 0.004857474480900903, -1.4515725364279224, CubeM, -0.022757, 0.011548, 0.0654, position-dependent
4484, True, Normal, -1.302976795902565, 0.11532981812261278, -1.2920009984735354, CubeM, -0.004968, 0.029024, 0.0654, position-dependent
4485, True, Normal, -1.5330691746199288, 0.08003833176446484, -1.4925962616571495, CubeM, -0.026558, 0.031261, 0.0654, position-dependent
4486, True, Normal, -1.4224612971649582, 0.02379617065581141, -1.3627164769590183, CubeM, -0.049635, 0.00522, 0.0654, position-dependent
4487, True, Normal, -1.5540739655499125, 0.1864281345273764, -1.5090536667439474, CubeM, -0.033884, 0.022636, 0.0654, position-dependent
4488, True, Normal, -1.2754432370686424, 0.24420469659970423, -1.433940860460385, CubeM, -0.033378, 0.030016, 0.0654, position-dependent
4489, True, Normal, -1.597177255735977, 0.06786778858617382, -1.49567485253743, CubeM, 0.019397, 3e-05, 0.0654, position-dependent
4490, True, Normal, -1.4275749312745516, 0.14999945364246314, -1.3266609709761568, CubeM, -0.021366, 0.042349, 0.0654, position-dependent
4491, True, Normal, -1.553222844032846, 0.17713733375350849, -1.3848135228337115, CubeM, -0.028001, 0.025625, 0.0654, position-dependent
4492, True, Normal, -1.580551223644649, 0.13967880656312848, -1.5154692308017819, CubeM, -0.006237, 0.029941, 0.0654, position-dependent
4493, True, Normal, -1.3516472102396717, 0.14162330854799143, -1.42917953462709, CubeM, -0.021024, 0.011213, 0.0654, position-dependent
4494, True, Normal, -1.4690479457731074, 0.08763140667073976, -1.4882811947125452, CubeM, 0.023357, 0.014584, 0.0654, position-dependent
4495, True, Normal, -1.3757685939501478, 0.10483523862924149, -1.5495704813306546, CubeM, -0.069942, 0.006988, 0.0654, position-dependent
4496, True, Normal, -1.3795882058298952, 0.19840199047287777, -1.5519052908009616, CubeM, -0.025404, 0.000388, 0.0654, position-dependent
4497, True, Normal, -1.5051903601017882, 0.05196705097424248, -1.3212399821838285, CubeM, -0.055925, 0.005964, 0.0654, position-dependent
4498, True, Normal, -1.3663482033006473, 0.19673107621621932, -1.5213829587274155, CubeM, -0.024657, 0.037761, 0.0654, position-dependent
4499, True, Normal, -1.4547224141763366, -0.007411197532053215, -1.247964780479831, CubeM, -0.001889, 0.042867, 0.0654, position-dependent
4500, True, Normal, -1.2788375071841513, 0.08022670312155222, -1.356736051977681, CubeM, 0.021809, 0.006415, 0.0654, position-dependent
4501, True, Normal, -1.6265475549989294, -0.028205528461534568, -1.3959247968779491, CubeM, 0.015583, 0.026448, 0.0654, position-dependent
4502, True, Normal, -1.5284212350684132, 0.07962656415968694, -1.3397285425346228, CubeM, 0.003356, 0.005162, 0.0654, position-dependent
4503, True, Normal, -1.5598804972773628, 0.19470618523334737, -1.5403001157063996, CubeM, -0.00286, 0.000935, 0.0654, position-dependent
4504, True, Normal, -1.5010481585776112, 0.006905412863128069, -1.4831655011756573, CubeM, -0.019428, 0.01057, 0.0654, position-dependent
4505, True, Normal, -1.3965447582107804, 0.0856071385799062, -1.664113003584332, CubeM, -0.009641, 0.019273, 0.0654, position-dependent
4506, True, Normal, -1.1798997358014842, 0.11177677090834148, -1.4736111733070207, CubeM, 0.026399, 0.027316, 0.0654, position-dependent
4507, True, Normal, -1.3571789147790114, 0.0001268568381775914, -1.3573123794540534, CubeM, 0.023853, 0.001422, 0.0654, position-dependent
4508, True, Normal, -1.300791417735079, -0.11247183100212532, -1.3958551108496708, CubeM, 0.010663, 0.004687, 0.0654, position-dependent
4509, True, Normal, -1.494036453388203, 0.18308273392153107, -1.4722779730761901, CubeM, -0.039517, 0.025453, 0.0654, position-dependent
4510, True, Normal, -1.51727971475299, 0.17098082127933445, -1.5408325058467607, CubeM, -0.040199, 0.023917, 0.0654, position-dependent
4511, True, Normal, -1.286953052033957, 0.19582444943303967, -1.488217883663047, CubeM, -0.003461, 0.027332, 0.0654, position-dependent
4512, True, Normal, -1.518206356363678, 0.2698969599439782, -1.4461433967151986, CubeM, -0.021135, 0.012961, 0.0654, position-dependent
4513, True, Normal, -1.4952375111168643, 0.17542027541955374, -1.4281208638148066, CubeM, -0.073221, 0.004047, 0.0654, position-dependent
4514, True, Normal, -1.366888620267533, 0.17578321637126693, -1.3544369603994222, CubeM, -0.000159, 0.022596, 0.0654, position-dependent
4515, True, Normal, -1.6227033642698148, -0.08210885070889762, -1.5451817199203859, CubeM, 0.065833, 0.002582, 0.0654, position-dependent
4516, True, Normal, -1.4556846554271539, 0.26998978487349934, -1.408122211635744, CubeM, -0.041977, 0.020213, 0.0654, position-dependent
4517, True, Normal, -1.486562052132443, 0.08826774466240583, -1.536864950561635, CubeM, 0.0344, 0.011109, 0.0654, position-dependent
4518, True, Normal, -1.32035086487068, 0.12148839924666066, -1.4895345734569634, CubeM, 0.065209, 0.009287, 0.0654, position-dependent
4519, True, Normal, -1.4660713148991993, -0.0016791261452451245, -1.3889141043420432, CubeM, 0.031144, 0.027278, 0.0654, position-dependent
4520, True, Normal, -1.3923343847173737, 0.14819403711164725, -1.6263138988182833, CubeM, 0.028514, 0.013293, 0.0654, position-dependent
4521, True, Normal, -1.408035805451787, 0.13683544084753052, -1.5731172085359935, CubeM, 0.075299, 0.000365, 0.0654, position-dependent
4522, True, Normal, -1.493067765469025, 0.048913228121806984, -1.3456940725368278, CubeM, -0.011566, 0.031056, 0.0654, position-dependent
4523, True, Normal, -1.5381108074449703, 0.11272672680366935, -1.5029051505628723, CubeM, 0.004643, 6.4e-05, 0.0654, position-dependent
4524, True, Normal, -1.500430017342072, 0.08519293898801461, -1.502570361054776, CubeM, -0.003147, 0.022726, 0.0654, position-dependent
4525, True, Normal, -1.4679235989899733, 0.11320739700110027, -1.665529631382231, CubeM, -0.024834, 0.012201, 0.0654, position-dependent
4526, True, Normal, -1.4905554579717186, 0.012872979194718859, -1.5803973847101205, CubeM, 0.026523, 0.026744, 0.0654, position-dependent
4527, True, Normal, -1.4523390811062702, -0.03063149781058616, -1.5343809231840706, CubeM, 0.062336, 0.008955, 0.0654, position-dependent
4528, True, Normal, -1.5406560598065588, 0.16372860629662567, -1.5137232232703826, CubeM, -0.014702, 0.019154, 0.0654, position-dependent
4529, True, Normal, -1.3983562254490607, -0.10711126275914529, -1.4408859302910635, CubeM, -0.018603, 0.014814, 0.0654, position-dependent
4530, True, Normal, -1.4481086944933184, -0.0718349602422581, -1.435266453806484, CubeM, 0.038103, 0.01503, 0.0654, position-dependent
4531, True, Normal, -1.4860395205865053, 0.16661041716676772, -1.4007120382347078, CubeM, -0.044889, 0.019605, 0.0654, position-dependent
4532, True, Normal, -1.5030660358938284, 0.06605219754890923, -1.714775222881233, CubeM, -0.065167, 0.00229, 0.0654, position-dependent
4533, True, Normal, -1.4988312509619228, -0.0025296293831627015, -1.7158736500746206, CubeM, 0.016487, 0.008717, 0.0654, position-dependent
4534, True, Normal, -1.4008671478178714, 0.14901952538627228, -1.4686358377949131, CubeM, 0.031919, 0.003949, 0.0654, position-dependent
4535, True, Normal, -1.6167774844887355, 0.02314837349950838, -1.5426157792337587, CubeM, -0.026996, 0.013302, 0.0654, position-dependent
4536, True, Normal, -1.3106375550765585, 0.21781941889909495, -1.3708079992473103, CubeM, -0.009802, 0.015324, 0.0654, position-dependent
4537, True, Normal, -1.3807306351354605, 0.021762497952829918, -1.4613242467988525, CubeM, -0.00353, 0.015009, 0.0654, position-dependent
4538, True, Normal, -1.4750408586247783, -0.05878955685788734, -1.3996724209255302, CubeM, -0.015452, 0.033705, 0.0654, position-dependent
4539, True, Normal, -1.3642812362378458, 0.1737999728864068, -1.386225019890651, CubeM, -0.010036, 0.039516, 0.0654, position-dependent
4540, True, Normal, -1.458150528953293, 0.17836229430345418, -1.616200921408921, CubeM, -0.041804, 0.008288, 0.0654, position-dependent
4541, True, Normal, -1.498311951055944, 0.04868204292872824, -1.5292805154567684, CubeM, -0.018629, 0.028236, 0.0654, position-dependent
4542, True, Normal, -1.3136380926339664, 0.18314553504263698, -1.4406980302198253, CubeM, -0.018005, 0.010586, 0.0654, position-dependent
4543, True, Normal, -1.3932246190094, 0.06506863673249508, -1.4260191942082168, CubeM, -0.013118, 0.042412, 0.0654, position-dependent
4544, True, Normal, -1.5114362811117792, 0.03427790051074231, -1.4509630077677487, CubeM, 0.047036, 0.000657, 0.0654, position-dependent
4545, True, Normal, -1.605589726809746, 0.023861197261172196, -1.4416922739706877, CubeM, -0.040137, 0.006231, 0.0654, position-dependent
4546, True, Normal, -1.4070574075792122, 0.10237584484295725, -1.5511173077011058, CubeM, -0.014622, 0.049527, 0.0654, position-dependent
4547, True, Normal, -1.5006227375805592, 0.1186143877593695, -1.6575334349830007, CubeM, -0.004592, 0.044983, 0.0654, position-dependent
4548, True, Normal, -1.5001867249215648, 0.0659751909100772, -1.5121464008868641, CubeM, -0.00366, 0.026242, 0.0654, position-dependent
4549, True, Normal, -1.4726778172298434, 0.026831046837561656, -1.519656514345022, CubeM, 0.004486, 0.020901, 0.0654, position-dependent
4550, True, Normal, -1.3823091815177304, 0.1938309672465066, -1.5767361658148085, CubeM, -0.036395, 0.014998, 0.0654, position-dependent
4551, True, Normal, -1.5193720200067315, 0.07194077078756012, -1.6853316402245837, CubeM, 0.009075, 0.022867, 0.0654, position-dependent
4552, True, Normal, -1.6194884273094166, 0.1601392235869048, -1.5112042538240658, CubeM, -0.029996, 0.019701, 0.0654, position-dependent
4553, True, Normal, -1.4811936667955596, -0.040092609600425266, -1.407735816870411, CubeM, 0.06325, 0.000727, 0.0654, position-dependent
4554, True, Normal, -1.5189734644088198, 0.3160040243208444, -1.6706359676621647, CubeM, -0.057564, 0.013708, 0.0654, position-dependent
4555, True, Normal, -1.4913552868242725, -0.05093468636199061, -1.511346794374083, CubeM, 0.041561, 0.001507, 0.0654, position-dependent
4556, True, Normal, -1.5324599040737445, 0.19406608505673262, -1.7141719264642994, CubeM, -0.06384, 0.00177, 0.0654, position-dependent
4557, True, Normal, -1.369895194428772, 0.06597956699981955, -1.4631786880646431, CubeM, -0.024071, 0.013052, 0.0654, position-dependent
4558, True, Normal, -1.4588421888268865, -0.0021413835310852836, -1.5488811099858906, CubeM, 0.066621, 0.004938, 0.0654, position-dependent
4559, True, Normal, -1.6420480291427735, 0.08095792657001266, -1.3894416779856842, CubeM, -0.007658, 0.024633, 0.0654, position-dependent
4560, True, Normal, -1.4261665821670144, 0.06980747274314347, -1.5579756528006117, CubeM, 0.005075, 0.026599, 0.0654, position-dependent
4561, True, Normal, -1.4931468058441406, 0.04140709723342706, -1.5305963891095766, CubeM, -0.007925, 0.031794, 0.0654, position-dependent
4562, True, Normal, -1.3263776739729956, 0.04282352024217562, -1.4197808514961652, CubeM, -0.022886, 0.038214, 0.0654, position-dependent
4563, True, Normal, -1.4563087409234619, 0.05059004963424907, -1.5615761037470348, CubeM, 0.000599, 0.042416, 0.0654, position-dependent
4564, True, Normal, -1.6811280712582735, 0.24508601641258299, -1.3969173824200256, CubeM, -0.064258, 0.009582, 0.0654, position-dependent
4565, True, Normal, -1.6605330804504923, 0.03146151940066111, -1.54305603901911, CubeM, -0.012803, 0.023138, 0.0654, position-dependent
4566, True, Normal, -1.3892164804749714, 0.18696007313587937, -1.3744981393712552, CubeM, -0.067266, 0.004619, 0.0654, position-dependent
4567, True, Normal, -1.4638524878345434, 0.05491968144606285, -1.3295065256095042, CubeM, -0.00979, 0.010568, 0.0654, position-dependent
4568, True, Normal, -1.4899244904559192, 0.14836818191966095, -1.4782882921528928, CubeM, -0.031661, 0.027202, 0.0654, position-dependent
4569, True, Normal, -1.4510032160645023, 0.08650539425406212, -1.421352399134914, CubeM, -0.038825, 0.022672, 0.0654, position-dependent
4570, True, Normal, -1.4460767639541046, 0.2311994904140755, -1.4057651899347408, CubeM, -0.026155, 0.019471, 0.0654, position-dependent
4571, True, Normal, -1.3633433984590757, 0.08354369275252926, -1.473891105168815, CubeM, -0.027508, 0.032325, 0.0654, position-dependent
4572, True, Normal, -1.3042128716634238, 0.12054634260979413, -1.317960211605359, CubeM, 0.003351, 0.003633, 0.0654, position-dependent
4573, True, Normal, -1.5289812490687822, 0.08726422945354795, -1.4146484113500883, CubeM, -0.052488, 0.001503, 0.0654, position-dependent
4574, True, Normal, -1.528172907917999, 0.14892057193419417, -1.6208392917980123, CubeM, -0.032132, 0.020678, 0.0654, position-dependent
4575, True, Normal, -1.4726628775821478, 0.07618331269234013, -1.4486050753361435, CubeM, -0.047447, 0.005785, 0.0654, position-dependent
4576, True, Normal, -1.3898761539128857, 0.10853425247008697, -1.4723364838737942, CubeM, -0.036946, 0.006713, 0.0654, position-dependent
4577, True, Normal, -1.410848649314287, 0.12492548245562296, -1.387796402849686, CubeM, -0.035838, 0.01807, 0.0654, position-dependent
4578, True, Normal, -1.4177664529428256, 0.2770455802951781, -1.6401148550856064, CubeM, 0.006431, 0.005623, 0.0654, position-dependent
4579, True, Normal, -1.4801408039255524, 0.2074409236105288, -1.425758727902661, CubeM, -0.024895, 0.017545, 0.0654, position-dependent
4580, True, Normal, -1.5242785552229154, -0.03904842764712657, -1.5028104578384054, CubeM, -0.03108, 0.013968, 0.0654, position-dependent
4581, True, Normal, -1.463645636649322, 0.1655559250305445, -1.4824737807365924, CubeM, -0.025692, 0.028418, 0.0654, position-dependent
4582, True, Normal, -1.3833727248190337, 0.08739838959430246, -1.6043665439241905, CubeM, -0.038145, 0.001351, 0.0654, position-dependent
4583, True, Normal, -1.4310569932272663, 0.06986647498596765, -1.4354350725032268, CubeM, 0.069257, 0.001688, 0.0654, position-dependent
4584, True, Normal, -1.4961084670112752, 0.15742813153796642, -1.4308676259826083, CubeM, -0.015764, 0.036838, 0.0654, position-dependent
4585, True, Normal, -1.4887758626412262, 0.11858919754460318, -1.423606367422985, CubeM, -0.04914, 0.001226, 0.0654, position-dependent
4586, True, Normal, -1.4242953470809099, 0.05654785889307612, -1.366345868089936, CubeM, 0.03137, 0.018992, 0.0654, position-dependent
4587, True, Normal, -1.4880056917150635, -0.07223166220455246, -1.4368704834235326, CubeM, 0.013889, 0.04844, 0.0654, position-dependent
4588, True, Normal, -1.4382932945553986, 0.04929422532374206, -1.4980411605644557, CubeM, -0.007031, 0.043942, 0.0654, position-dependent
4589, True, Normal, -1.4439879918440799, 0.026369956313421428, -1.4120215328505346, CubeM, -0.012723, 0.035711, 0.0654, position-dependent
4590, True, Normal, -1.550796184391522, -0.07985837685135655, -1.5579855927723638, CubeM, -0.041514, 0.002495, 0.0654, position-dependent
4591, True, Normal, -1.4643153663068729, 0.09161431118281804, -1.3823469760285414, CubeM, -0.01147, 0.01758, 0.0654, position-dependent
4592, True, Normal, -1.5054638706433814, 0.21850881955562818, -1.569021214892269, CubeM, -0.031821, 0.000838, 0.0654, position-dependent
4593, True, Normal, -1.4716706634589307, 0.2598512838301281, -1.5408363342119358, CubeM, 0.001049, 0.01446, 0.0654, position-dependent
4594, True, Normal, -1.3988487736471826, 0.06543810668211636, -1.4003023557509189, CubeM, -0.010992, 0.036237, 0.0654, position-dependent
4595, True, Normal, -1.528834989184714, 0.14487474023856217, -1.5016324894467232, CubeM, -0.023725, 0.036252, 0.0654, position-dependent
4596, True, Normal, -1.4317174439980327, 0.1388768935536937, -1.5037253261133783, CubeM, -0.006138, 0.017526, 0.0654, position-dependent
4597, True, Normal, -1.4203960055131954, 0.017112268192037705, -1.6712704435092192, CubeM, 0.02625, 0.018966, 0.0654, position-dependent
4598, True, Normal, -1.5968623682551677, -0.056166018757121794, -1.4747478233726823, CubeM, 0.015742, 0.02088, 0.0654, position-dependent
4599, True, Normal, -1.6511590352240082, 0.16552887269432848, -1.436890306537776, CubeM, -0.033443, 0.025312, 0.0654, position-dependent
4600, True, Normal, -1.3102954399728424, 0.08300319696855296, -1.5642296680552914, CubeM, 0.002849, 0.005783, 0.0654, position-dependent
4601, True, Normal, -1.3369134761504309, 0.23834916975963738, -1.4866232974579985, CubeM, -0.033864, 0.008806, 0.0654, position-dependent
4602, True, Normal, -1.5065092378599558, 0.10657015708277173, -1.4406723388531768, CubeM, -0.023879, 0.014099, 0.0654, position-dependent
4603, True, Normal, -1.3572488168824755, 0.1286029560164479, -1.3522828813792025, CubeM, -0.014048, 0.003531, 0.0654, position-dependent
4604, True, Normal, -1.4895857079342445, 0.04971042694354488, -1.551012342664209, CubeM, 0.042047, 0.017016, 0.0654, position-dependent
4605, True, Normal, -1.466349983327831, 0.07161270145436505, -1.4905800264829625, CubeM, -0.046074, 0.028124, 0.0654, position-dependent
4606, True, Normal, -1.4871591226997645, -0.03705824384126477, -1.377555180970991, CubeM, 0.023046, 0.020333, 0.0654, position-dependent
4607, True, Normal, -1.6057429358870217, 0.02059126967402669, -1.353299683082571, CubeM, -0.01309, 0.003259, 0.0654, position-dependent
4608, True, Normal, -1.4814248741948624, 0.014485241288824557, -1.36741017542395, CubeM, -0.00189, 0.019722, 0.0654, position-dependent
4609, True, Normal, -1.4495832609880097, -0.08544258572260555, -1.3099511700082227, CubeM, -0.023116, 0.02235, 0.0654, position-dependent
4610, True, Normal, -1.490794977141137, 0.13474110355212243, -1.5381845334661552, CubeM, -0.036927, 0.000982, 0.0654, position-dependent
4611, True, Normal, -1.3025706161090245, 0.04696618994038526, -1.4266008334431555, CubeM, -0.028056, 0.035703, 0.0654, position-dependent
4612, True, Normal, -1.4774638751393185, 0.0430400889397784, -1.448794706494232, CubeM, 0.025433, 0.00745, 0.0654, position-dependent
4613, True, Normal, -1.5183550458726698, -0.045723632535138004, -1.5754843307393922, CubeM, 0.054929, 0.001356, 0.0654, position-dependent
4614, True, Normal, -1.528592549979128, -0.09101126749428667, -1.2467088697516757, CubeM, 0.022342, 0.001567, 0.0654, position-dependent
4615, True, Normal, -1.464247967895943, -0.007817853307775513, -1.4895336807302846, CubeM, 0.028076, 0.000388, 0.0654, position-dependent
4616, True, Normal, -1.5053106892407395, 0.03449347669486991, -1.463755741033967, CubeM, 0.056885, 0.001381, 0.0654, position-dependent
4617, True, Normal, -1.5758272839046794, 0.054722128569742345, -1.5145287592655015, CubeM, -0.025924, 0.016616, 0.0654, position-dependent
4618, True, Normal, -1.448788164461491, 0.001288629778956496, -1.5187686653223311, CubeM, -0.002419, 0.047863, 0.0654, position-dependent
4619, True, Normal, -1.602333054333937, 0.21038800778922573, -1.5901842279453005, CubeM, -0.022178, 0.006847, 0.0654, position-dependent
4620, True, Normal, -1.421497192079795, 0.19844595183541647, -1.3414286688286652, CubeM, -0.02458, 0.031731, 0.0654, position-dependent
4621, True, Normal, -1.4880229608195064, 0.16680156313281724, -1.4571521361764714, CubeM, -0.004961, 0.025658, 0.0654, position-dependent
