obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.024321702251900695, -0.008346033387790299, 0.05259972270486954]","[0.024311620777823822, 0.07835616687197391, -0.012669652269472679]",[-1.57  0.   -1.57],CubeM,normal,TRUE,FALSE,med
"[-0.011618307281520007, 0.0011885250320747666, 0.05259972270486953]","[0.011608223789076336, 0.06882161147521379, -0.012667128837878181]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.004154211129460751, 0.012701929570839869, 0.05259972270486953]","[0.004144122702577398, 0.05730821058698275, -0.012670353407399491]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0047877273432442215, 0.003253914796942343, 0.05259972270486953]","[0.00477764470682152, 0.06675622236521557, -0.012663334189139883]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02335450348812455, -0.0041107478496905814, 0.05259972270486953]","[0.023344419634967608, 0.0741208826767484, -0.012672254733194707]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010149575661561393, 0.032613617470711134, 0.05259972270486954]","[0.010139472707016099, 0.03739652900047384, -0.012690983880219928]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.002204328055994478, 0.015347158057437351, 0.05259972270486953]","[0.002194238569921752, 0.05466298293910301, -0.01267090712885726]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.019208491124642724, -0.008530165853905872, 0.05259972270486953]","[0.01919841138856739, 0.07854029927970695, -0.012665433853319842]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.005933723646867466, -0.006824256041054315, 0.05259972270486953]","[0.005923647038019085, 0.07683439000774508, -0.012656221262517867]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0058807791840949, 0.00028478313719167554, 0.05259972270486953]","[0.005870698083934216, 0.0697253530835491, -0.012661840217418301]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.023911326403394915, 0.014624532545487488, 0.05259972270486953]","[0.023901230492967065, 0.05538560822193132, -0.01268761754563657]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.024311485874448202, 0.024911558790898, 0.05259972270486954]","[0.024301383313766474, 0.04509858523820935, -0.012696128034487778]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.021233653120176246, 0.000487682206248647, 0.05259972270486953]","[0.021223567023442334, 0.06952245407882496, -0.012674227694917167]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.022378191622020923, 0.005106520960275264, 0.05259972270486953]","[0.022368102233417293, 0.06490361678928508, -0.012678817225003839]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.002061107839409007, 0.008644320344244862, 0.05259972270486953]","[0.002051022649259094, 0.06136581852703904, -0.01266545543175695]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01978692436207095, 0.0011199020103558792, 0.05259972270486953]","[0.01977683832313519, 0.0688902344751745, -0.012673579079521336]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01669022962608153, 0.026935315284990102, 0.05259972270486953]","[0.016680128198520227, 0.04307482938578601, -0.012691670595409155]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010856691812861323, -0.008046096556149372, 0.05259972270486953]","[0.010846614417909796, 0.0780562301354334, -0.012659168569634614]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0005456900797592729, -0.008962877280201419, 0.05259972270486953]","[0.0005356165354620211, 0.07897301056880347, -0.012650227586793157]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.012898060839014968, 0.01973868079783199, 0.05259972270486953]","[0.01288796517747633, 0.05027146159112043, -0.012682919919659976]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010800740566998424, 0.005763562736229107, 0.05259972270486953]","[0.010790654432581967, 0.06424657522165826, -0.01267012101123688]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.00449552181822443, 0.03645092427999297, 0.05259972270486954]","[0.004485418223024338, 0.03355922340787983, -0.012689537155061182]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.013793825643271317, 0.004586957725086811, 0.05259972270486953]","[0.013783739305970733, 0.06542317985973657, -0.012671567523129338]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.016573671689053115, 0.0009152045873510273, 0.05259972270486953]","[0.016563586798743535, 0.06909493183327632, -0.012670857274615605]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02409756573473223, 0.0015395620167255935, 0.05259972270486953]","[0.024087478062907706, 0.06847057460186562, -0.012677345944753317]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0014232629096613077, 0.008623688690140704, 0.05259972270486953]","[0.001413177934834996, 0.061386450174601565, -0.012664931069270045]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011833375746556497, 0.01619667930321622, 0.05259972270486954]","[0.011823282668707085, 0.053813461962680276, -0.012679251492977025]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.002308545443279089, 0.02865547987585581, 0.05259972270486953]","[0.0022984474848733146, 0.041354665340329735, -0.0126815878887253]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.009384248158910103, 0.004492666185787938, 0.05259972270486953]","[0.009374163279539842, 0.0655174713691386, -0.012667980971947962]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0028970827627266757, -0.00962128106880331, 0.05259972270486953]","[0.0028870088903953563, 0.07963141414864648, -0.012651575759236956]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01128464754889997, -0.002278768474412628, 0.05259972270486953]","[0.011274566360985614, 0.07228890388233279, -0.012664102038163089]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011000994650440058, 0.0020667959493247032, 0.05259972270486953]","[0.010990910796783162, 0.0679433408364356, -0.01266733664571009]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.025672206157383297, 0.01813068067896126, 0.05259972270486953]","[0.02566210746526097, 0.05187946120014551, -0.012691811819744266]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01699429599506663, 0.023214417265231393, 0.05259972270486953]","[0.016984196830651804, 0.0467957262257664, -0.012688949682039055]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.006127626887005933, -0.007226177281195439, 0.05259972270486953]","[0.006117550471549828, 0.07723631112044978, -0.012656055612329633]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.019435529223377327, 0.016484998661633575, 0.05259972270486953]","[0.019425433552293307, 0.05352514269567982, -0.01268553488718325]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010594866170802653, 0.01947434088826684, 0.05259972270486953]","[0.010584771407161237, 0.050535801416871806, -0.012680875323361703]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.016040115027932688, -0.008917338204055079, 0.05259972270486953]","[0.016030036541968565, 0.07892747150709613, -0.01266260247521806]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.006514255326309887, -0.0013547095253873976, 0.05259972270486954]","[0.006504175064955781, 0.07136484522629724, -0.012661039100005645]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.005097104648962092, 0.016638715142727342, 0.05259972270486953]","[0.005087013426658858, 0.05337142626332465, -0.012674239225205771]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.00031148649793626067, 0.023584355961972538, 0.05259972270486953]","[0.0003013923885177056, 0.04642578764632105, -0.012675959307198559]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.015850774267160275, 0.0017338967852227388, 0.05259972270486953]","[0.015840689086896072, 0.06827623989498584, -0.012670933558347754]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01862035905484541, 0.019547705017321393, 0.05259972270486954]","[0.018610261700052835, 0.05046243731107868, -0.012687324659509112]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011134154223089407, 0.024337190960110007, 0.05259972270486953]","[0.011124056204747504, 0.04567295288688359, -0.012685177189017198]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01251950590834452, 0.019601805624277865, 0.05259972270486953]","[0.012509410453631105, 0.050408336721275794, -0.012682509468935026]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.015961363878755856, 0.0012823462282653417, 0.05259972270486953]","[0.015951278949771778, 0.06872779030877094, -0.012670662042153657]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.002693106655028067, 0.012317851210048445, 0.05259972270486953]","[0.002683018934972433, 0.057692288825995156, -0.012668884039118592]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0060590088239336915, 0.026652889885902017, 0.05259972270486953]","[0.006048910946290242, 0.04335725469532599, -0.012682979767498928]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.006962420042320597, 0.01576660662004796, 0.05259972270486953]","[0.006952328781620844, 0.054243534509486185, -0.012675030142586375]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01813818401978708, 0.010484484586182716, 0.05259972270486953]","[0.0181280925651933, 0.05952565486855868, -0.012679723408423247]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.022762457285014578, 0.0033396426711845627, 0.05259972270486953]","[0.02275236889501408, 0.06667049451815492, -0.0126777162140852]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.021158971704295478, 0.012972261008375733, 0.05259972270486953]","[0.021148877714316925, 0.05703787923516038, -0.012684110024531061]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010469324188924276, -0.005122711919442633, 0.05259972270486953]","[0.010459245062970576, 0.07513284642563887, -0.012661188066982632]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010760128185968318, 0.021521070840825426, 0.05259972270486954]","[0.010750032072021963, 0.048489072113266134, -0.012682636791132743]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.009698368179200152, 0.00909432504437174, 0.05259972270486953]","[0.00968828028215383, 0.06091581396959433, -0.012671895536811395]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0011393193980354824, 0.00020769123548581856, 0.05259972270486953]","[0.001129239850127521, 0.06980244496081157, -0.012658003076021749]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01922085952548188, 0.014316575752188377, 0.05259972270486953]","[0.019210765297538315, 0.05569356491758714, -0.012683637167433379]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.006482405012585535, 0.0069058970761034805, 0.05259972270486954]","[0.006472319522980217, 0.06310424124398174, -0.012667591876347986]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0030436890548995307, 0.012455114513991351, 0.05259972270486953]","[0.0030336011366417443, 0.05755502556557407, -0.012669272523648597]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.012242355830160595, 0.017322062436745625, 0.05259972270486953]","[0.0122322619089904, 0.05268807918597404, -0.012680473347106654]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.025372799253443615, 0.019315011153345683, 0.05259972270486954]","[0.025362699905226823, 0.050695131101274576, -0.01269251650772133]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.009631043937504474, 0.029151072230902582, 0.05259972270486953]","[0.009620943343094468, 0.040859073142419516, -0.012687813643170382]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01973154960049735, -0.00844905316585227, 0.05259972270486953]","[0.01972146964714033, 0.07845918661737158, -0.012665914970935038]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.008728554547282302, 0.006895350317698829, 0.05259972270486953]","[0.008718468352182554, 0.06311478799904235, -0.012669372146556007]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010580164971468617, -0.002794423838408265, 0.05259972270486954]","[0.010570084333919007, 0.07280455908283054, -0.012663130409859743]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.004986108954622813, 0.03624405567454805, 0.05259972270486953]","[0.004976005335056035, 0.03376609194773331, -0.01268976308775795]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.00657697026400888, 0.006977848272751117, 0.05259972270486953]","[0.006566884698793071, 0.06303229007014755, -0.012667724477825201]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.020862032523197595, 0.012361277346584723, 0.05259972270486953]","[0.02085193901481588, 0.057648862703227916, -0.01268338702147425]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.010307971744618075, 0.011302643346005626, 0.05259972270486953]","[0.010297882253911225, 0.05870749636814787, -0.012674139522705309]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.009606125935906602, -0.004929325671226552, 0.05259972270486954]","[0.009596046961012362, 0.07493946023873942, -0.012660654677743202]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.013419735743552767, 0.024445767329730868, 0.05259972270486953]","[0.013409636931673515, 0.04556437655168884, -0.01268708372086737]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.020733485685935353, 0.007724757312092037, 0.05259972270486953]","[0.020723395158497086, 0.0622853812676277, -0.012679592472616517]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011178216504617883, 0.008397583536875744, 0.05259972270486953]","[0.011168128580187802, 0.061612555256175774, -0.012672519145863783]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.015033769927724004, 0.011227233312341664, 0.05259972270486954]","[0.015023678986437231, 0.05878290637790171, -0.01267784275102302]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.013403209257212724, 0.019349155789199005, 0.05259972270486954]","[0.013393113682519525, 0.050660986476247435, -0.012683011993767743]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.012227807566152375, 0.015436786811597322, 0.05259972270486953]","[0.01221771484511655, 0.054573354213361465, -0.012678960467074042]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0043198707785569185, 0.014796546785874946, 0.05259972270486953]","[0.004309780970875499, 0.05521359403608411, -0.012672153325711182]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.018973282243177656, -0.0041244141189938285, 0.05259972270486953]","[0.01896319978783277, 0.07413454894171852, -0.012668754966879891]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.014646446997404423, 0.017856050666637847, 0.05259972270486953]","[0.01463635197535217, 0.05215409112539249, -0.012682813018074023]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.014022416037037085, 0.0010376085086638634, 0.05259972270486954]","[0.014012331878028696, 0.06897252795077387, -0.012668923115075122]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011380979186711895, 0.010353219845202008, 0.05259972270486953]","[0.011370889957852385, 0.05965691956791953, -0.012674237936138496]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.013275457259556308, 0.020943356761595366, 0.05259972270486953]","[0.013265360714428605, 0.04906678600932145, -0.012684179765853742]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02512352051940827, -0.007180033203228336, 0.05259972270486953]","[0.025113438051697388, 0.07719016705711348, -0.012671219295573539]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.022474370650016024, 0.0026072567841287984, 0.05259972270486953]","[0.022464282815791048, 0.06740288017299444, -0.012676903584743238]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0004604774796092379, 0.013516500825502355, 0.05259972270486953]","[0.0004503897073420917, 0.05649363959059488, -0.012668060653273992]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01315306362246651, 0.0053863989934941365, 0.05259972270486953]","[0.013142976981376491, 0.06462373884480661, -0.012671693883450793]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.005403810159513361, -0.0040056851903640485, 0.05259972270486953]","[0.005393731931325783, 0.0740158200507339, -0.012658043780796347]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.021861067654786317, 0.015473695669183397, 0.05259972270486953]","[0.02185097185594514, 0.05453644536747801, -0.012686661080893903]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011408138589844881, -0.004504064442933396, 0.05259972270486953]","[0.011398058773916243, 0.07451419914528305, -0.012662428315320376]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02532949852205061, 0.011697074544967418, 0.05259972270486953]","[0.02531940401837271, 0.05831306529424765, -0.012686415661713864]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.009356618230085609, 0.01661535266502987, 0.05259972270486953]","[0.00934652567204121, 0.053394788733614626, -0.01267761258548603]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.004643527399441549, 0.020883213486637957, 0.05259972270486953]","[0.00463343362936304, 0.04912692926520934, -0.012677258035859822]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.00021726691736828572, -0.005848817748892836, 0.05259972270486953]","[0.0002071915024655907, 0.07585895202486403, -0.012652445862653848]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.000472366747030116, 0.018959853623988776, 0.05259972270486953]","[0.0004622755191660363, 0.051050288518022346, -0.012672404806870197]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0009202657982106254, 0.010929982516529803, 0.05259972270486953]","[0.0009101795203642111, 0.05908015707946482, -0.012666367082029213]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0259424150194207, 0.001679830755227897, 0.05259972270486953]","[0.025932326673703706, 0.06833030590783806, -0.012678926747223726]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.019455253955596778, 0.015654242655757093, 0.05259972270486953]","[0.019445158805071156, 0.054355898438150016, -0.012684889041526554]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.004438258554886972, 0.030918492310774273, 0.05259972270486953]","[0.004428158486158793, 0.039091653622940474, -0.01268508593283953]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.016763255232206026, 0.014624562352894607, 0.05259972270486953]","[0.016753161588185086, 0.055385578414533655, -0.012681925369369157]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.024201397262761586, -0.008386313981931891, 0.05259972270486953]","[0.02419131585237298, 0.07839644745334381, -0.01266952439089353]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.005176689036980259, 0.028627126239082104, 0.05259972270486953]","[0.005166590187157525, 0.0413830189681134, -0.012683849289328033]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.022647378702214855, 0.010589892381006922, 0.05259972270486953]","[0.022637285751056085, 0.05942024710715593, -0.012683398139608684]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.018429220616083153, 0.002269886932767281, 0.05259972270486954]","[0.018419134278384926, 0.06774024991738671, -0.012673413667183435]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.02067912120732957, 0.017078451961787394, 0.05259972270486953]","[0.02066902476561188, 0.05293168958369114, -0.01268699777526197]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.020059243645273995, 0.00889207311345894, 0.05259972270486953]","[0.020049152591379172, 0.06111806583637948, -0.012679985120127793]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.017339712598322912, -0.003697512873108819, 0.05259972270486954]","[0.01732963039021741, 0.0737076478311903, -0.012667794064495]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011442986469500309, 0.02156905595769088, 0.05259972270486954]","[0.011432890108612228, 0.04844108701161523, -0.012683218781241727]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0005625736265750623, -0.00035159235436952224, 0.05259972270486953]","[0.000552494616196812, 0.07036172837333589, -0.01265709842563837]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.011935700989728602, 0.021931186701930568, 0.05259972270486953]","[0.011925604242976206, 0.04807895638219567, -0.01268389951726794]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.020035314066951474, 0.007307673123086547, 0.05259972270486953]","[0.0200252240253694, 0.06270246532438907, -0.012678704364732625]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.002425844561130923, 0.0180440383855638, 0.05259972270486953]","[0.0024157532946328395, 0.05196610346607146, -0.01267323112552717]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.026195469484591782, 0.0019951865760456625, 0.05259972270486954]","[0.026185380858660724, 0.06801495018700959, -0.012679379387437482]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.026399262131941693, 0.0019936761657494665, 0.05259972270486953]","[0.026389173442352278, 0.06801646059682688, -0.012679540470186344]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.006220481412772609, 0.00227475911500096, 0.05259972270486954]","[0.0062103989429872965, 0.06773537773669785, -0.012663695401899084]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.000863880913721158, -0.006061909873658538, 0.05259972270486953]","[0.0008538054289271861, 0.07607204408206501, -0.012652791087753683]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01191081027129853, 0.03227630391700713, 0.05259972270486954]","[0.011900706972224555, 0.03773384244722645, -0.012692117786675991]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01972223801091694, 0.007528522114624644, 0.05259972270486953]","[0.019712147928552966, 0.06248161640287516, -0.012678630921801952]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.013916529150784505, 0.014118315499537347, 0.05259972270486953]","[0.013906436730399254, 0.055891825107376156, -0.01267925530758865]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.025176585768723458, 0.0008901209324473366, 0.05259972270486953]","[0.02516649816661015, 0.06912001548022678, -0.01267768803010932]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.012828566249923382, 0.007910898387836705, 0.05259972270486954]","[0.01281847811084462, 0.062099240250902445, -0.012673445803187001]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.025529551268115493, 0.01577996537321623, 0.05259972270486953]","[0.025519454111898234, 0.05423017576055355, -0.012689826283051764]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.012798985689933182, 0.02008753199620384, 0.05259972270486953]","[0.012788889838588937, 0.04992261050335819, -0.012683118822911645]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.016492818243768585, 0.016594496146993598, 0.05259972270486953]","[0.016482723436288215, 0.05341564524503796, -0.012683278723572923]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.013492409822604379, 0.03130831777470164, 0.05259972270486954]","[0.013482306635890619, 0.03870182828261435, -0.012692606423668049]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.017339420970076225, 0.030219819293926864, 0.05259972270486953]","[0.01732931725385402, 0.039790326418260906, -0.012694803101261278]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.008396072984668894, 0.01945909190531695, 0.05259972270486953]","[0.008385978927864733, 0.05055105039498673, -0.012679112222447622]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.023445351646989847, 0.01975561632682342, 0.05259972270486953]","[0.02343525263050163, 0.05025452606749871, -0.012691332495266059]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.005857190675562755, -0.0017877751198489217, 0.05259972270486953]","[0.005847110897165516, 0.07179791068344746, -0.012660171000282558]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.021424061079797732, -0.006794045290826244, 0.05259972270486954]","[0.021413979540298746, 0.07680417926709587, -0.012668580689593704]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.01683288380907747, 0.017936132179829686, 0.05259972270486953]","[0.016822788042993118, 0.05207400963759194, -0.012684617907136259]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.016487199500160542, -0.008078434335622223, 0.05259972270486953]","[0.016477120340460828, 0.07808856790465298, -0.012663626541871604]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.019077904293071823, 0.022850721870404003, 0.05259972270486954]","[0.019067804698643564, 0.04715942150527756, -0.012690319294715813]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.008937094914144404, 0.015200326163788112, 0.05259972270486953]","[0.008927003386437067, 0.05480981478619653, -0.012676151684821717]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0019360416503025801, 0.03455103327203646, 0.05259972270486954]","[0.0019259400714218922, 0.03545911381344139, -0.01268598603916046]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.024177793295831574, 0.009365750036128077, 0.05259972270486953]","[0.024167700635700073, 0.06064438906389821, -0.012683642032690194]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0003778891516342351, 0.010867734169896219, 0.05259972270486953]","[0.0003678030852321211, 0.059142405406361426, -0.01266588560301286]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.004932237919086492, -0.0029944444184702595, 0.05259972270486953]","[0.004922159199155047, 0.07300457959947237, -0.012658473533007569]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.005826035037072649, 0.014611131348691068, 0.05259972270486953]","[0.005815944869413138, 0.05539900941447865, -0.012673205073322593]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.0027767494532703572, -0.009838425975098711, 0.05259972270486953]","[0.002766675756792352, 0.07984855898609215, -0.01265130701637429]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
"[-0.007951043135332672, 0.02058140288533635, 0.05259972270486953]","[0.007940948507935254, 0.04942873977081641, -0.012679651559219289]",[-1.57  0.   -1.57],CubeM,normal,TRUE,TRUE,easy
