obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.028750452482453122, 0.01324322278434671, 0.047904895477782705]","[0.02694859023556013, 0.057961995030541814, 0.0017411654764077772]","[-1.43185509, 0.01412022, -1.42005157]",CubeS,normal,TRUE,TRUE,easy
"[-0.011300964577468564, 0.03354396457736179, 0.04795333434656725]","[0.0006255159160952831, 0.037920154510814666, 0.0008395676603769123]","[-1.44625869, 0.07264503, -1.50190915]",CubeS,normal,TRUE,TRUE,easy
"[0.0036440354225315704, 0.003769964577361658, 0.04795333434656681]","[-0.028671201554954527, 0.06326237057970431, 0.023082540244611042]","[-1.36976605, 0.16225064, -1.4068688]",CubeS,normal,TRUE,TRUE,easy
"[-0.05232896457746848, 0.00013896457736178796, 0.0479533343465672]","[0.03259099458359473, 0.07491232647777343, -0.011745523747604902]","[-1.54069855, 0.10854369, -1.5794208]",CubeS,normal,TRUE,TRUE,easy
"[-0.02625096457746857, 0.006958964577361795, 0.047953334346567233]","[0.03501211785081261, 0.055115699109823287, -0.04947379846832068]","[-1.7173456, -0.10138421, -1.39361142]",CubeS,normal,TRUE,TRUE,easy
"[-0.0028656261434027368, 0.0038487632491089525, 0.047921408538794806]","[-0.026411325625173947, 0.06460646290668906, 0.01256965279814725]","[-1.39906122, 0.16551055, -1.58263324]",CubeS,normal,TRUE,TRUE,easy
"[-0.009514793246114392, -0.001517728550454395, 0.04788494234238849]","[-0.027734832744519777, 0.06958698704431608, 0.01803572705383308]","[-1.36734898, 0.20007744, -1.62535243]",CubeS,normal,TRUE,TRUE,easy
"[-0.05134896457746848, 0.019909964577361786, 0.047953334346567185]","[0.031855666942585265, 0.05589753014421384, 0.005757405918907207]","[-1.40942815, 0.12297181, -1.48386409]",CubeS,normal,TRUE,TRUE,easy
"[-0.03450845323160175, 0.02264497606979737, 0.047918382182408695]","[0.02209400777889106, 0.04918025254293758, -0.02074959957843809]","[-1.56124849, 0.05525855, -1.37203267]",CubeS,normal,TRUE,TRUE,easy
"[0.0018670354225314347, 0.036154964577361795, 0.04795333434656725]","[-0.014989392083476077, 0.03412940199419999, -0.0011400812224651793]","[-1.46491771, 0.08998026, -1.50337758]",CubeS,normal,TRUE,TRUE,easy
"[-0.005046964577468269, 0.010867964577361746, 0.04795333434656688]","[-0.014443674124539533, 0.05915782402517785, 0.010607273397274186]","[-1.39917724, 0.10984768, -1.64829222]",CubeS,normal,TRUE,TRUE,easy
"[0.01690603542253159, 0.012839964577361883, 0.04795333434656731]","[-0.023698621718398392, 0.054351793635036436, -0.030976456805497328]","[-1.6755345, 0.00395829, -1.38466186]",CubeS,normal,TRUE,TRUE,easy
"[0.043079981402164756, 0.003171728546496462, 0.04785644562028768]","[-0.05928406581101854, 0.05946474833464575, 0.034626540339870934]","[-1.35601728, 0.12947699, -1.34610352]",CubeS,normal,TRUE,FALSE,med
"[-0.005986964577468567, 0.03908796457736179, 0.04795333434656725]","[-0.004841416862543333, 0.03187333194930427, -0.0067044745201223985]","[-1.50229207, 0.06234551, -1.29825674]",CubeS,normal,TRUE,TRUE,easy
"[0.029415035422531568, 0.00985496457736166, 0.04795333434656681]","[-0.03433750086478058, 0.06009585942764102, 0.0027015125829246214]","[-1.48399743, 0.02889125, -1.41581903]",CubeS,normal,TRUE,TRUE,easy
"[-0.06788196457746844, 0.007630964577361871, 0.047953334346567275]","[0.04554170415925117, 0.06983691327827912, 0.014424612114783637]","[-1.39456067, 0.12420843, -1.60096906]",CubeS,normal,TRUE,TRUE,easy
"[-0.054884964577468436, 0.021430964577361742, 0.04795333434656706]","[0.028917883875704382, 0.05415212936313968, -0.02605223390914621]","[-1.56821886, 0.12308945, -1.29056431]",CubeS,normal,TRUE,TRUE,easy
"[0.002068035422531432, 0.0389959645773618, 0.04795333434656725]","[-0.0050554385505035, 0.03197208341286349, 0.003028364389094873]","[-1.42853712, 0.022245, -1.51105248]",CubeS,normal,TRUE,TRUE,easy
"[-0.00418596457746841, 0.012292964577361887, 0.04795333434656731]","[-0.03018302988019514, 0.05564766775308055, -0.009868791584219688]","[-1.55633286, 0.19224777, -1.39414842]",CubeS,normal,TRUE,FALSE,med
"[-0.028014964577468573, 0.007802964577361796, 0.04795333434656724]","[0.0028889129562358756, 0.06518551742757937, -0.006536976105766722]","[-1.50375511, 0.1373091, -1.38032467]",CubeS,normal,TRUE,TRUE,easy
"[0.01352833803037272, 0.012679477758416642, 0.04791220982696044]","[-0.027443805051274354, 0.05469524874080722, 0.024643630104101266]","[-1.33841444, 0.09903566, -1.46191645]",CubeS,normal,TRUE,TRUE,easy
"[-0.03730196457746842, 0.011850964577361825, 0.047953334346567136]","[0.03497814414410462, 0.05904766136278184, -0.013013010310204007]","[-1.52250287, 0.00687442, -1.46672596]",CubeS,normal,TRUE,TRUE,easy
"[-0.02805996457746843, 0.01878596457736166, 0.04795333434656681]","[0.015740823539027615, 0.05150919557502729, -0.027362733613144917]","[-1.63309676, 0.07758898, -1.57636895]",CubeS,normal,TRUE,TRUE,easy
"[0.06904703542253152, 0.008488964577361785, 0.04795333434656721]","[-0.0664828625906661, 0.06314332662242847, 0.009451557685276328]","[-1.44350497, -0.0118353, -1.49615459]",CubeS,normal,TRUE,FALSE,med
"[0.004676035422531431, 0.015606964577361798, 0.04795333434656724]","[-0.020699036059799444, 0.05375553217887216, 0.010343941810243201]","[-1.43517963, 0.10889178, -1.32249204]",CubeS,normal,TRUE,TRUE,easy
"[0.03963303542253152, 0.018146964577361792, 0.047953334346567206]","[-0.03193878629547706, 0.05373951335617391, -0.015519484869134188]","[-1.58685481, -0.06343497, -1.423346]",CubeS,normal,TRUE,TRUE,easy
"[-0.07168308452053203, -0.006123936858362881, 0.0479155070539556]","[0.06439682550547625, 0.07893496426968308, 0.01558589467578518]","[-1.3879043, 0.04027497, -1.55410963]",CubeS,normal,FALSE,FALSE,hard
"[-0.009996964577468426, 0.00467396457736166, 0.04795333434656681]","[0.006053618598668856, 0.06626016840385644, -0.006265051979998909]","[-1.50387196, 0.01926204, -1.47885288]",CubeS,normal,TRUE,TRUE,easy
"[0.02493603542253164, 0.023028964577361654, 0.047953334346566776]","[-0.00568652186935417, 0.049388996782024686, 0.011353816121494241]","[-1.39370776, -0.11196605, -1.43492274]",CubeS,normal,TRUE,TRUE,easy
"[-0.003995964577468429, 0.0012129645773616585, 0.047953334346566796]","[-0.03050141755965152, 0.06707059935168269, 0.0009079001214075122]","[-1.48603916, 0.19244351, -1.4672809]",CubeS,normal,TRUE,TRUE,easy
"[-0.006074931805791676, 0.03425409302566155, 0.04791409474781794]","[-0.007742018376758758, 0.03477042327644947, -0.02379320857970621]","[-1.61157032, 0.10279429, -1.61675838]",CubeS,normal,FALSE,FALSE,hard
"[-0.013627964577468567, 0.008380964577361797, 0.04795333434656725]","[0.014404917871347626, 0.061687594496799926, 0.016095624168272135]","[-1.37147773, 0.000874700082, -1.51457958]",CubeS,normal,TRUE,TRUE,easy
"[0.015325035422531514, 0.0004039645773617832, 0.0479533343465672]","[-0.03441158380801268, 0.06744977142211134, 0.011018181098465439]","[-1.44318845, 0.11378541, -1.41516009]",CubeS,normal,TRUE,FALSE,med
"[0.025257035422531642, 0.019935964577361652, 0.04795333434656677]","[-0.030967478950199863, 0.048131600910046035, -0.024458361711941927]","[-1.62959062, 0.02327097, -1.49193508]",CubeS,normal,TRUE,FALSE,med
"[0.00562203542253143, 0.004290964577361797, 0.04795333434656724]","[-0.005593822390170828, 0.0660133149660153, 0.014059895433832889]","[-1.39978466, 0.01470788, -1.37583811]",CubeS,normal,TRUE,TRUE,easy
"[-0.005413964577468563, 0.02589296457736179, 0.04795333434656724]","[-0.017256079495908988, 0.04422275353405809, 0.000495514305606376]","[-1.45582733, 0.14634449, -1.5621929]",CubeS,normal,TRUE,TRUE,easy
"[-0.0070914946476685285, 0.01823690878957435, 0.04791076986968004]","[-0.017378372173088123, 0.05074190998165651, -0.019582918600258604]","[-1.5732837, 0.16218541, -1.66342458]",CubeS,normal,TRUE,TRUE,easy
"[-0.02987896457746843, 0.011374964577361662, 0.04795333434656681]","[0.02703380927410614, 0.059880575398474085, -0.006426857423728505]","[-1.51028189, 0.017952, -1.60011986]",CubeS,normal,TRUE,TRUE,easy
"[-0.04119996457746848, 0.001439964577361783, 0.0479533343465672]","[0.022535211426147114, 0.07266763624677425, -0.0031950567657142367]","[-1.4820982, 0.10206231, -1.49858729]",CubeS,normal,TRUE,TRUE,easy
"[0.01712103542253143, 0.037791964577361795, 0.04795333434656725]","[-0.010505846103420879, 0.03304803243191627, -0.01573305279140793]","[-1.57041304, -0.06781978, -1.38646098]",CubeS,normal,FALSE,FALSE,hard
"[-0.03443896457746848, 0.0007379645773617855, 0.047953334346567206]","[0.025249680505910966, 0.07107719158084147, -0.014100003227043918]","[-1.54328038, 0.04636162, -1.50878425]",CubeS,normal,TRUE,TRUE,easy
"[-0.05526096457746848, 0.015865964577361787, 0.0479533343465672]","[0.015415331951399311, 0.0621659032815269, -0.020479531749013187]","[-1.59245567, 0.24034103, -1.6051781]",CubeS,normal,TRUE,TRUE,easy
"[0.02341403542253143, 0.004918964577361796, 0.04795333434656725]","[-0.01693955416811166, 0.06653671460624135, 0.007335670553767687]","[-1.43197436, -0.03582403, -1.54803753]",CubeS,normal,TRUE,TRUE,easy
"[0.020576035422531433, 0.005018964577361791, 0.04795333434656725]","[-0.04206967132453478, 0.06180636881129056, 0.007670497000516051]","[-1.47726838, 0.12739648, -1.36639218]",CubeS,normal,TRUE,FALSE,med
"[0.07152903542253151, 0.0015359645773619047, 0.047953334346567206]","[-0.07135469079574788, 0.06906134480273549, -0.010758433394883242]","[-1.55308119, -0.00444611, -1.52120149]",CubeS,normal,FALSE,FALSE,hard
"[0.029883035422531595, 0.005191964577361824, 0.047953334346567136]","[-0.047868140245269565, 0.061515226295525874, 0.006811717482619779]","[-1.4397185, 0.10447089, -1.54450307]",CubeS,normal,TRUE,FALSE,med
"[0.04121103542253152, 0.0036269645773617854, 0.047953334346567206]","[-0.03904471477106818, 0.06768260892912625, 0.0038188924834464885]","[-1.45634169, -0.01172608, -1.54499049]",CubeS,normal,TRUE,TRUE,easy
"[0.02271003542253164, 0.03512996457736177, 0.047953334346566776]","[-0.020441746972448355, 0.03614418431238909, -0.005609936457093109]","[-1.50986241, -0.02283571, -1.42128511]",CubeS,normal,TRUE,TRUE,easy
"[-0.036144964577468346, 0.01673796457736165, 0.047953334346566776]","[0.005085056403656425, 0.05716240978159078, 0.01721068779726989]","[-1.35548754, 0.2061062, -1.39389775]",CubeS,normal,TRUE,TRUE,easy
"[-0.02220596457746827, 0.011368964577361746, 0.04795333434656688]","[-0.0033210612357529035, 0.06070990543520028, 0.00900088059707966]","[-1.42161767, 0.16300913, -1.30457326]",CubeS,normal,TRUE,TRUE,easy
"[-0.03384096457746836, 0.010089964577361648, 0.047953334346566776]","[0.02150658866483658, 0.06193766323701521, -0.01714420508144486]","[-1.54943527, 0.05876876, -1.4239769]",CubeS,normal,TRUE,TRUE,easy
"[-0.030774964577468575, 0.024396964577361794, 0.047953334346567254]","[-0.00692233793233811, 0.04939495951476441, -0.003019493126839995]","[-1.48582853, 0.23358848, -1.39583271]",CubeS,normal,TRUE,TRUE,easy
"[-0.05774996457746832, 0.01521296457736173, 0.04795333434656685]","[0.0347187460518293, 0.06200509401316717, 0.0017515423527489846]","[-1.46366214, 0.13593047, -1.6133229]",CubeS,normal,TRUE,TRUE,easy
"[0.008855035422531512, 0.003658964577361785, 0.0479533343465672]","[-0.03025368633873722, 0.06464075356547187, -0.008017494975771824]","[-1.54848838, 0.11019874, -1.38356261]",CubeS,normal,TRUE,TRUE,easy
"[-0.03416021239315448, 0.01781685725399394, 0.04797974545482727]","[0.005798198587659356, 0.056066894889765614, 0.012724955204047414]","[-1.38472194, 0.17435865, -1.54234739]",CubeS,normal,TRUE,TRUE,easy
"[-0.02853596457746843, 0.02642296457736166, 0.04795333434656681]","[0.02885327561087819, 0.04381906814485174, -0.014552525126852837]","[-1.55505046, -0.000477057127, -1.58728927]",CubeS,normal,TRUE,TRUE,easy
"[0.011029035422531558, 0.011072964577361741, 0.04795333434656706]","[-0.03447338832799494, 0.05535798382827526, -0.02075311405284811]","[-1.60130772, 0.1332755, -1.51654337]",CubeS,normal,TRUE,FALSE,med
"[-0.05259996457746836, 0.006238964577361649, 0.047953334346566776]","[0.044183490177639194, 0.06613577945434453, -0.016971925019099957]","[-1.55000234, 0.04187895, -1.50057381]",CubeS,normal,TRUE,TRUE,easy
"[0.02247303542253164, 0.028426964577361775, 0.04795333434656677]","[-0.03141682740088228, 0.040971073143615505, 0.0021275715465402106]","[-1.46504898, 0.05919601, -1.46027363]",CubeS,normal,TRUE,FALSE,med
"[0.022941035422531567, 0.005557964577361661, 0.04795333434656682]","[-0.03908444122235056, 0.06038215509622215, 0.026514687442567818]","[-1.37167293, 0.12144501, -1.35212251]",CubeS,normal,TRUE,FALSE,med
"[-0.019155964577468574, 0.03071396457736179, 0.04795333434656725]","[0.0036810905275409082, 0.0410670278266557, -0.01108423067576482]","[-1.52564906, 0.09597142, -1.47712314]",CubeS,normal,TRUE,TRUE,easy
"[-0.014963964577468562, 0.019240964577361793, 0.04795333434656724]","[-0.00619081436953, 0.051434230700191805, 0.016505660362273217]","[-1.36250819, 0.13616003, -1.52042724]",CubeS,normal,TRUE,TRUE,easy
"[0.014032035422531557, 0.017308964577361738, 0.04795333434656706]","[-0.031050791343790345, 0.050550633902878596, 0.015132728693802326]","[-1.41232141, 0.12000366, -1.36435338]",CubeS,normal,TRUE,FALSE,med
"[-0.03178196457746844, 0.034349964577361745, 0.04795333434656704]","[0.013729436324002302, 0.036352228202214794, -0.030346995105181733]","[-1.64404426, 0.09522373, -1.42658582]",CubeS,normal,TRUE,TRUE,easy
"[0.010553035422531592, 0.014613964577361823, 0.04795333434656714]","[-0.03163785114919357, 0.05277623391819758, 0.016469288325234147]","[-1.37853518, 0.13403497, -1.50877228]",CubeS,normal,TRUE,FALSE,med
"[-0.06477896457746848, 0.004452964577361738, 0.04795333434656706]","[0.035440996652781276, 0.07407599334020078, 0.013320152848390669]","[-1.36688507, 0.17602698, -1.42090399]",CubeS,normal,TRUE,FALSE,med
"[-0.04637396457746848, 0.01784996457736179, 0.0479533343465672]","[0.019423532825929138, 0.058126335916606854, 0.010189517379842729]","[-1.39744555, 0.1644951, -1.53998324]",CubeS,normal,TRUE,TRUE,easy
"[0.0036320354225314344, 0.008805964577361793, 0.04795333434656725]","[-0.022285801658137133, 0.06054417878912937, -0.006557569185020533]","[-1.5209267, 0.10405301, -1.46421422]",CubeS,normal,TRUE,TRUE,easy
"[-0.01619896457746843, 0.004409964577361661, 0.04795333434656681]","[0.004039128017706556, 0.06608554779469644, 0.01939635115753468]","[-1.36076448, 0.07371008, -1.52977209]",CubeS,normal,TRUE,TRUE,easy
"[-0.021634392080970004, 0.021438335024306514, 0.04791574835071615]","[0.013814209997600649, 0.05027066527984115, -0.006166768133470647]","[-1.49528122, 0.0471014, -1.52103458]",CubeS,normal,TRUE,TRUE,easy
"[-0.020521803839606875, 0.03297125359789015, 0.04791929812672524]","[-0.01721998366732863, 0.036215288118020425, -0.025859878624052972]","[-1.61973876, 0.26824781, -1.63759224]",CubeS,normal,TRUE,TRUE,easy
"[-0.04184896457746848, 0.012379964577361787, 0.04795333434656721]","[0.02655044777246036, 0.06134866767736138, -0.009322342087179691]","[-1.49377272, 0.08276919, -1.39362485]",CubeS,normal,TRUE,TRUE,easy
"[-0.04197296457746848, 0.019926964577361792, 0.0479533343465672]","[0.018752247499837713, 0.05288866491971469, -0.028374788486242808]","[-1.63695944, 0.14070982, -1.55067227]",CubeS,normal,TRUE,TRUE,easy
"[-0.023861311278165223, 0.018422761930399524, 0.047834026684572414]","[0.019618459696092723, 0.05296754934392235, 0.006467098006151757]","[-1.39884622, 0.03676675, -1.36500072]",CubeS,normal,TRUE,TRUE,easy
"[-0.04477496457746832, 0.01146096457736173, 0.04795333434656684]","[0.021030821872854454, 0.0639288161086438, -0.004589282615765661]","[-1.48556004, 0.13646976, -1.49741628]",CubeS,normal,TRUE,TRUE,easy
"[-0.016133964577468435, 0.0015039645773616593, 0.04795333434656681]","[-0.001168822048671931, 0.07006694683146464, -0.0002326603156292198]","[-1.47596082, 0.09581014, -1.365662]",CubeS,normal,TRUE,TRUE,easy
"[-0.01235296457746843, 0.00030496457736165964, 0.0479533343465668]","[-0.03249681644021542, 0.06795279146193896, 0.004903933520423696]","[-1.46789892, 0.25084112, -1.45459423]",CubeS,normal,TRUE,FALSE,med
"[0.008044035422531555, 0.02373596457736174, 0.04795333434656706]","[-0.026417618630388995, 0.04515365816349297, -0.004122280831585341]","[-1.48999863, 0.11681868, -1.54593535]",CubeS,normal,TRUE,TRUE,easy
"[0.0038120354225315073, 0.0013949645773619034, 0.04795333434656721]","[-0.014068176792633997, 0.06806324800372476, -0.01772688768234005]","[-1.56720459, 0.0635861, -1.63385959]",CubeS,normal,TRUE,TRUE,easy
"[0.02900314240502647, 0.004811054169940748, 0.047920908547681704]","[-0.045072588618351846, 0.06260046335826888, 0.0039254875065245914]","[-1.45009747, 0.09221322, -1.56672334]",CubeS,normal,TRUE,FALSE,med
"[0.02258203542253143, 0.008550964577361797, 0.04795333434656724]","[-0.037371421144815696, 0.058593995784576906, -0.019711612836271472]","[-1.61421603, 0.06822413, -1.42674807]",CubeS,normal,TRUE,FALSE,med
"[-0.013755964577468487, 0.0059329645773617875, 0.047953334346567206]","[0.02446834512723711, 0.06280456150427531, -0.01824360531130749]","[-1.55802483, -0.07313792, -1.45226837]",CubeS,normal,TRUE,TRUE,easy
"[0.03004694746529793, 0.02392842604159578, 0.0478356748084557]","[-0.010834657140574659, 0.04910196031640352, 0.011782919731292224]","[-1.39757441, -0.10903334, -1.38655251]",CubeS,normal,TRUE,TRUE,easy
"[-0.0020309645774685674, 0.019396964577361796, 0.04795333434656725]","[-0.02245603310220399, 0.049918130272429376, 0.004874847073068116]","[-1.45493642, 0.15508355, -1.41084971]",CubeS,normal,TRUE,TRUE,easy
"[-5.9964577468427755e-05, 0.03116596457736166, 0.04795333434656681]","[0.004481613054903777, 0.039301553529015563, -0.012038317847980581]","[-1.53041645, -0.03891604, -1.45231539]",CubeS,normal,FALSE,TRUE,med
"[-0.011943240062826588, 0.01353545237982576, 0.04799507815539163]","[0.01299743523871665, 0.05718431198869253, -0.006040728771212964]","[-1.48608098, -0.01204284, -1.36499906]",CubeS,normal,TRUE,TRUE,easy
"[-0.05712196457746844, 0.005579964577361742, 0.04795333434656706]","[0.04364659157519249, 0.06668543543794091, -0.029442922484362255]","[-1.61940235, 0.06445118, -1.49166519]",CubeS,normal,TRUE,TRUE,easy
"[-0.008810964577468442, 0.03266196457736174, 0.04795333434656706]","[0.0018613032850587994, 0.036999880238163314, 0.021865193378000355]","[-1.30452189, 0.06337603, -1.46308443]",CubeS,normal,TRUE,TRUE,easy
"[0.005218035422531733, 0.014518964577361747, 0.047953334346566893]","[-0.007652926412568629, 0.05595993189258479, 0.010692092600345093]","[-1.40582783, 0.02023322, -1.4813461]",CubeS,normal,TRUE,TRUE,easy
"[-0.011096569873244913, 0.028937529491312244, 0.04790336717542529]","[-0.009351028789492778, 0.04214367518509601, 0.0037411737580638413]","[-1.43267071, 0.1349259, -1.54188746]",CubeS,normal,TRUE,TRUE,easy
"[-0.015576964577468445, 0.0038549645773617407, 0.04795333434656704]","[-0.010397124867302147, 0.0671239760419455, 0.009648750048524724]","[-1.42312233, 0.15121673, -1.47951423]",CubeS,normal,TRUE,TRUE,easy
"[-0.04853696457746848, 0.010121964577361784, 0.0479533343465672]","[-0.011588241812804614, 0.06709236293331404, 0.004772591985029842]","[-1.45042011, 0.34545327, -1.42838153]",CubeS,normal,TRUE,TRUE,easy
"[-0.025310964577468384, 0.004038964577361911, 0.04795333434656719]","[-0.0248781674636816, 0.06683895309658965, -0.004047037017695543]","[-1.47378604, 0.28374364, -1.71930763]",CubeS,normal,TRUE,TRUE,easy
"[-0.012817964577468354, 0.032335964577361646, 0.04795333434656679]","[-0.017596238539882236, 0.038201279700034764, -0.00032680292185396226]","[-1.47542302, 0.20212829, -1.40042342]",CubeS,normal,TRUE,TRUE,easy
"[-0.018857964577468567, 0.0020269645773617947, 0.047953334346567233]","[-0.00032810347230771697, 0.06954775394017611, 0.00984412063745601]","[-1.41951168, 0.11808686, -1.36726434]",CubeS,normal,TRUE,TRUE,easy
"[0.024424035422531555, 0.004412964577361741, 0.04795333434656706]","[-0.05277162275147938, 0.060123373597885846, 0.0022181625513640335]","[-1.46541284, 0.16342438, -1.54999169]",CubeS,normal,TRUE,FALSE,med
"[-0.0007429645774685662, 0.02698196457736179, 0.04795333434656725]","[-0.011148321445733234, 0.04346078277645187, 0.006705250328738983]","[-1.4202717, 0.08089429, -1.48255665]",CubeS,normal,TRUE,TRUE,easy
"[-0.03394496457746836, 0.013121964577361648, 0.047953334346566776]","[0.013834373330613492, 0.06002088539867759, 0.014367815140324772]","[-1.37980294, 0.12027882, -1.55755329]",CubeS,normal,TRUE,TRUE,easy
"[0.014907035422531557, 0.006048964577361742, 0.04795333434656706]","[-0.017475778990151302, 0.06380896288434951, -0.016450232274148442]","[-1.5735842, 0.00601164, -1.48222682]",CubeS,normal,TRUE,TRUE,easy
"[0.043887035422531646, 0.025344964577361653, 0.047953334346566776]","[-0.03914909236350135, 0.04681784968934063, -0.004914121295223388]","[-1.51414404, -0.03454499, -1.47433489]",CubeS,normal,TRUE,TRUE,easy
"[-0.03502296457746844, 0.03811496457736175, 0.04795333434656706]","[0.0037103085738410327, 0.034700950132427286, -0.02665006769522857]","[-1.63762083, 0.23643622, -1.66598425]",CubeS,normal,TRUE,TRUE,easy
"[-0.022971964577468574, 0.007951964577361794, 0.04795333434656723]","[0.029382090201577966, 0.061564437478915296, 0.011617244066051455]","[-1.37280902, -0.02227067, -1.38909675]",CubeS,normal,TRUE,TRUE,easy
"[-0.039262964577468314, 0.010972964577361733, 0.04795333434656685]","[0.016747376192662932, 0.06339310918855386, -0.008394063985203613]","[-1.50813477, 0.1269826, -1.47924788]",CubeS,normal,TRUE,TRUE,easy
"[0.00748803542253143, 0.02009196457736179, 0.04795333434656725]","[-0.03038007419989068, 0.04791767970164094, 0.008372224250373532]","[-1.41446839, 0.14462712, -1.54750691]",CubeS,normal,TRUE,TRUE,easy
"[-0.016285745904211592, 0.019965452962275886, 0.047918122655869685]","[0.008284456665554125, 0.05118024038419601, -0.011584286259870666]","[-1.51993915, 0.03429569, -1.33458532]",CubeS,normal,TRUE,TRUE,easy
"[-0.02414951954025903, 0.021108051864821002, 0.047978738897567604]","[0.0032856699547657957, 0.05158099045156283, 0.003760147903631654]","[-1.43922758, 0.12840756, -1.62567662]",CubeS,normal,TRUE,TRUE,easy
"[-0.038315964577468484, 0.01999296457736179, 0.047953334346567206]","[0.017676342140876822, 0.05411728125968849, -0.011305555674660822]","[-1.53225774, 0.12682436, -1.56871787]",CubeS,normal,TRUE,TRUE,easy
"[0.04028903542253152, 0.018214964577361787, 0.0479533343465672]","[-0.01967727840594672, 0.05637737078045445, 0.005776280041948599]","[-1.45859293, -0.12016091, -1.32320359]",CubeS,normal,TRUE,TRUE,easy
"[-0.024898964577468572, 0.019490964577361793, 0.047953334346567233]","[0.012335394813682732, 0.052476665406896765, -0.01169043475685607]","[-1.52813108, 0.07168267, -1.48457183]",CubeS,normal,TRUE,TRUE,easy
"[-0.02945096457746843, 0.02362996457736166, 0.04795333434656682]","[-0.01481815534703447, 0.04927044290069915, -0.006056544012011389]","[-1.50667378, 0.27415899, -1.47889797]",CubeS,normal,TRUE,TRUE,easy
"[-0.05753396457746844, 0.0039779645773617405, 0.04795333434656707]","[0.037117325885042976, 0.07118102812743522, -0.01985042424185511]","[-1.54293786, 0.09696718, -1.38212905]",CubeS,normal,TRUE,TRUE,easy
"[0.0008088337285536447, 0.015642936561562504, 0.04790601229204738]","[0.002434598490305172, 0.05296127079879708, 0.027525171568314348]","[-1.29710165, -0.01529349, -1.54353859]",CubeS,normal,TRUE,TRUE,easy
"[-0.02006996457746852, 0.0016589645773617504, 0.047953334346567095]","[0.01814294839139819, 0.06862452630285024, -0.016638105749503113]","[-1.55698708, 0.00300876, -1.48295605]",CubeS,normal,TRUE,TRUE,easy
"[-0.00739396457746857, 0.02418396457736179, 0.04795333434656725]","[0.018669793283957348, 0.04538987853181146, 0.011963202665990116]","[-1.36655661, -0.06011211, -1.42677012]",CubeS,normal,TRUE,TRUE,easy
"[-0.046857964577468346, 0.008335964577361653, 0.04795333434656677]","[0.036645780241344336, 0.06495158012657401, -0.004198505218388125]","[-1.46386506, 0.05745416, -1.4303072]",CubeS,normal,TRUE,TRUE,easy
"[0.03605903542253152, 0.007546964577361784, 0.04795333434656721]","[-0.055090593114132703, 0.05825463926532892, 0.00030417188376154897]","[-1.50057492, 0.1098521, -1.46885444]",CubeS,normal,TRUE,FALSE,med
"[-0.009812964577468443, 0.03909296457736175, 0.04795333434656706]","[0.005074749603451736, 0.03187942858100959, -0.009997385148448328]","[-1.51384507, 0.02608905, -1.46373697]",CubeS,normal,TRUE,TRUE,easy
"[-0.01866717279973211, 0.01892888016724149, 0.04790440681351803]","[0.017402947008210736, 0.05197608485325372, 0.007703903977967011]","[-1.40378142, 0.01352942, -1.46344255]",CubeS,normal,TRUE,TRUE,easy
"[-0.004579587934719128, 0.01607907793926283, 0.04792112061791068]","[0.010528083555227065, 0.054066118246880464, 0.01296228526929185]","[-1.37827636, -0.02555939, -1.4419598]",CubeS,normal,TRUE,TRUE,easy
"[-0.05099496457746844, 0.00479696457736174, 0.047953334346567074]","[0.034154415099743554, 0.06967523485431901, -0.012298865200736225]","[-1.5316468, 0.09147891, -1.52078045]",CubeS,normal,TRUE,TRUE,easy
"[0.02002803542253159, 0.012709964577361883, 0.04795333434656732]","[-0.03925361056191245, 0.054714494491164875, -0.004444508903138654]","[-1.51743204, 0.11140578, -1.4667124]",CubeS,normal,TRUE,FALSE,med
"[0.034660035422531654, 0.005574964577361651, 0.047953334346566776]","[-0.05274928456031841, 0.06001628316682689, -0.015549071246038049]","[-1.55980971, 0.10491753, -1.57117092]",CubeS,normal,TRUE,FALSE,med
"[0.02822903542253143, 0.028249964577361793, 0.04795333434656725]","[-0.026497362621741058, 0.04302628356597098, -0.0031912609044301155]","[-1.49824004, -0.01517378, -1.44849548]",CubeS,normal,TRUE,TRUE,easy
"[-0.05363296457746844, 0.0056389645773617415, 0.04795333434656706]","[0.051153544265618765, 0.0659219042499742, -0.00417734599637893]","[-1.49346528, 0.01400905, -1.56585323]",CubeS,normal,TRUE,TRUE,easy
"[0.00134703542253157, 0.006588964577361662, 0.0479533343465668]","[-0.025517768537847207, 0.060785666561663315, 0.023636569952955943]","[-1.35309664, 0.15562388, -1.45105795]",CubeS,normal,TRUE,TRUE,easy
"[-0.010018964577468443, 0.02191396457736174, 0.04795333434656706]","[0.002858751984149569, 0.048421875197914334, -0.017038115657092394]","[-1.56774846, 0.04265814, -1.54684357]",CubeS,normal,TRUE,TRUE,easy
"[-0.03938696457746848, 0.003469964577361784, 0.0479533343465672]","[-0.007119521197116611, 0.07146986886882041, 0.006047448885625854]","[-1.44151371, 0.26034337, -1.49060148]",CubeS,normal,TRUE,TRUE,easy
"[0.015288035422531593, 0.015107964577361884, 0.04795333434656731]","[-0.008053508089367584, 0.056208539264105496, -0.006111955372102969]","[-1.50758043, -0.04813161, -1.45589741]",CubeS,normal,TRUE,TRUE,easy
